==========================================
SLURM_JOB_ID = 14415730
SLURM_JOB_NODELIST = d17-27
TMPDIR = /tmp/SLURM_14415730
==========================================

*-*-ID-*-* TRAINING GCN AGG W 3 LAYERS, 16 EDGES PER NODE ON Camelyon16

N Training Samples: 319
N Testing Samples: 80

  0%|          | 0/99 [00:00<?, ?it/s]
  1%|          | 1/99 [11:45<19:12:19, 705.51s/it]
  2%|▏         | 2/99 [22:33<18:05:33, 671.48s/it]
  3%|▎         | 3/99 [33:16<17:34:09, 658.85s/it]
  4%|▍         | 4/99 [43:59<17:12:52, 652.34s/it]
  5%|▌         | 5/99 [54:41<16:56:28, 648.82s/it]
  6%|▌         | 6/99 [1:05:24<16:42:30, 646.78s/it]
  7%|▋         | 7/99 [1:16:05<16:28:34, 644.72s/it]
  8%|▊         | 8/99 [1:27:10<16:27:52, 651.35s/it]
  9%|▉         | 9/99 [1:39:54<17:09:30, 686.34s/it]
 10%|█         | 10/99 [1:52:40<17:34:41, 711.02s/it]
 11%|█         | 11/99 [2:05:18<17:44:03, 725.49s/it]
 12%|█▏        | 12/99 [2:18:04<17:49:41, 737.72s/it]
 13%|█▎        | 13/99 [2:30:43<17:46:32, 744.10s/it]
 14%|█▍        | 14/99 [2:43:26<17:42:11, 749.78s/it]
 15%|█▌        | 15/99 [2:56:04<17:33:09, 752.26s/it]
 16%|█▌        | 16/99 [3:08:46<17:25:00, 755.42s/it]
 17%|█▋        | 17/99 [3:21:25<17:13:47, 756.43s/it]
 18%|█▊        | 18/99 [3:34:04<17:02:02, 757.07s/it]
 19%|█▉        | 19/99 [3:46:33<16:46:31, 754.89s/it]
 20%|██        | 20/99 [3:57:58<16:05:59, 733.66s/it]
 21%|██        | 21/99 [4:08:41<15:18:33, 706.58s/it]
 22%|██▏       | 22/99 [4:19:23<14:41:51, 687.16s/it]
 23%|██▎       | 23/99 [4:30:05<14:13:17, 673.65s/it]
 24%|██▍       | 24/99 [4:40:45<13:49:29, 663.60s/it]
 25%|██▌       | 25/99 [4:51:27<13:30:27, 657.13s/it]
 26%|██▋       | 26/99 [5:02:07<13:13:04, 651.84s/it]
 27%|██▋       | 27/99 [5:12:47<12:58:08, 648.45s/it]
 28%|██▊       | 28/99 [5:24:10<12:59:33, 658.78s/it]
 29%|██▉       | 29/99 [5:35:31<12:56:09, 665.28s/it]
 30%|███       | 30/99 [5:46:36<12:45:13, 665.41s/it]
 31%|███▏      | 31/99 [5:57:47<12:35:55, 666.99s/it]
 32%|███▏      | 32/99 [6:09:02<12:27:21, 669.28s/it]
 Training bag [0/319] bag loss: 1.0012
 Training bag [1/319] bag loss: 0.8506
 Training bag [2/319] bag loss: 0.7009
 Training bag [3/319] bag loss: 0.5336
 Training bag [4/319] bag loss: 1.2670
 Training bag [5/319] bag loss: 1.0413
 Training bag [6/319] bag loss: 0.6796
 Training bag [7/319] bag loss: 0.6927
 Training bag [8/319] bag loss: 0.6020
 Training bag [9/319] bag loss: 1.0165
 Training bag [82/319] bag loss: 0.7350
 Training bag [83/319] bag loss: 0.6671
 Training bag [84/319] bag loss: 0.8080
 Training bag [85/319] bag loss: 0.7518
 Training bag [86/319] bag loss: 0.5756
 Training bag [87/319] bag loss: 0.7619
 Training bag [88/319] bag loss: 0.7399
 Training bag [89/319] bag loss: 0.7304
 Training bag [90/319] bag loss: 0.6296
 Training bag [91/319] bag loss: 0.7138
 Training bag [92/319] bag loss: 0.6580
 Training bag [93/319] bag loss: 0.6226
 Training bag [94/319] bag loss: 0.8237
 Training bag [95/319] bag loss: 0.7841
 Training bag [96/319] bag loss: 0.6684
 Training bag [97/319] bag loss: 0.6687
 Training bag [98/319] bag loss: 0.6171
 Training bag [99/319] bag loss: 0.5788
 Training bag [100/319] bag loss: 0.9244
 Training bag [101/319] bag loss: 0.5610
 Training bag [102/319] bag loss: 0.5449
 Training bag [103/319] bag loss: 0.5054
 Training bag [104/319] bag loss: 2.0818
 Training bag [105/319] bag loss: 0.4647
 Training bag [106/319] bag loss: 0.9586
 Training bag [107/319] bag loss: 0.5442
 Training bag [108/319] bag loss: 0.5203
 Training bag [109/319] bag loss: 0.5219
 Training bag [110/319] bag loss: 0.4966
 Training bag [111/319] bag loss: 0.8138
 Training bag [112/319] bag loss: 1.0371
 Training bag [113/319] bag loss: 0.5290
 Training bag [114/319] bag loss: 0.5558
 Training bag [115/319] bag loss: 0.9384
 Training bag [116/319] bag loss: 0.5460
 Training bag [117/319] bag loss: 0.5689
 Training bag [118/319] bag loss: 0.5373
 Training bag [119/319] bag loss: 0.8901
 Training bag [120/319] bag loss: 0.5307
 Training bag [121/319] bag loss: 0.5259
 Training bag [122/319] bag loss: 0.5035
 Training bag [123/319] bag loss: 0.4776
 Training bag [124/319] bag loss: 0.4288
 Training bag [125/319] bag loss: 0.4268
 Training bag [126/319] bag loss: 1.4355
 Training bag [127/319] bag loss: 1.1978
 Training bag [128/319] bag loss: 0.5083
 Training bag [129/319] bag loss: 0.5556
 Training bag [130/319] bag loss: 1.0000
 Training bag [131/319] bag loss: 0.5540
 Training bag [132/319] bag loss: 0.5540
 Training bag [133/319] bag loss: 0.7315
 Training bag [134/319] bag loss: 0.5519
 Training bag [135/319] bag loss: 0.5325
 Training bag [136/319] bag loss: 0.9030
 Training bag [137/319] bag loss: 0.5326
 Training bag [138/319] bag loss: 0.9301
 Training bag [139/319] bag loss: 0.5521
 Training bag [140/319] bag loss: 0.5589
 Training bag [141/319] bag loss: 0.5405
 Training bag [142/319] bag loss: 0.4935
 Training bag [143/319] bag loss: 0.4630
 Training bag [144/319] bag loss: 0.4332
 Training bag [145/319] bag loss: 0.4158
 Training bag [146/319] bag loss: 0.3930
 Training bag [147/319] bag loss: 1.2123
 Training bag [148/319] bag loss: 0.3953
 Training bag [149/319] bag loss: 1.2493
 Training bag [150/319] bag loss: 0.4517
 Training bag [151/319] bag loss: 0.4905
 Training bag [152/319] bag loss: 0.7763
 Training bag [153/319] bag loss: 0.9640
 Training bag [154/319] bag loss: 0.5674
 Training bag [155/319] bag loss: 0.7374
 Training bag [156/319] bag loss: 0.6063
 Training bag [157/319] bag loss: 0.6489
 Training bag [158/319] bag loss: 0.8299
 Training bag [159/319] bag loss: 0.5768
 Training bag [160/319] bag loss: 0.5339
 Training bag [161/319] bag loss: 0.5277
 Training bag [162/319] bag loss: 1.0055
 Training bag [163/319] bag loss: 0.5309
 Training bag [164/319] bag loss: 0.5338
 Training bag [165/319] bag loss: 0.4899
 Training bag [166/319] bag loss: 1.0418
 Training bag [167/319] bag loss: 0.5093
 Training bag [168/319] bag loss: 0.9970
 Training bag [169/319] bag loss: 0.5494
 Training bag [170/319] bag loss: 0.8697
 Training bag [171/319] bag loss: 0.6452
 Training bag [172/319] bag loss: 0.6373
 Training bag [173/319] bag loss: 0.8722
 Training bag [174/319] bag loss: 0.5759
 Training bag [175/319] bag loss: 0.6590
 Training bag [176/319] bag loss: 0.6017
 Training bag [177/319] bag loss: 0.7748
 Training bag [178/319] bag loss: 0.6096
 Training bag [179/319] bag loss: 0.7516
 Training bag [180/319] bag loss: 0.6046
 Training bag [181/319] bag loss: 0.5999
 Training bag [182/319] bag loss: 0.6049
 Training bag [183/319] bag loss: 0.9090
 Training bag [184/319] bag loss: 0.8697
 Training bag [185/319] bag loss: 0.5993
 Training bag [186/319] bag loss: 0.6143
 Training bag [187/319] bag loss: 0.7799
 Training bag [188/319] bag loss: 0.6691
 Training bag [189/319] bag loss: 0.5575
 Training bag [190/319] bag loss: 0.7946
 Training bag [191/319] bag loss: 0.5563
 Training bag [192/319] bag loss: 0.6721
 Training bag [193/319] bag loss: 0.5978
 Training bag [194/319] bag loss: 0.5984
 Training bag [195/319] bag loss: 0.5855
 Training bag [196/319] bag loss: 0.5061
 Training bag [197/319] bag loss: 0.4606
 Training bag [198/319] bag loss: 1.1718
 Training bag [199/319] bag loss: 1.1277
 Training bag [200/319] bag loss: 0.9752
 Training bag [201/319] bag loss: 0.7816
 Training bag [202/319] bag loss: 0.6778
 Training bag [203/319] bag loss: 0.6894
 Training bag [204/319] bag loss: 0.6497
 Training bag [205/319] bag loss: 0.7159
 Training bag [206/319] bag loss: 0.6179
 Training bag [207/319] bag loss: 0.6718
 Training bag [208/319] bag loss: 0.5099
 Training bag [209/319] bag loss: 0.5405
 Training bag [210/319] bag loss: 0.6626
 Training bag [211/319] bag loss: 0.5768
 Training bag [212/319] bag loss: 0.5409
 Training bag [213/319] bag loss: 0.5144
 Training bag [214/319] bag loss: 0.4655
 Training bag [215/319] bag loss: 1.4729
 Training bag [216/319] bag loss: 0.4970
 Training bag [217/319] bag loss: 0.9434
 Training bag [218/319] bag loss: 0.5327
 Training bag [219/319] bag loss: 0.7791
 Training bag [220/319] bag loss: 0.5038
 Training bag [221/319] bag loss: 0.5854
 Training bag [222/319] bag loss: 0.7568
 Training bag [223/319] bag loss: 0.4309
 Training bag [224/319] bag loss: 0.4612
 Training bag [225/319] bag loss: 0.9068
 Training bag [226/319] bag loss: 0.7652
 Training bag [227/319] bag loss: 0.4627
 Training bag [228/319] bag loss: 0.7798
 Training bag [229/319] bag loss: 0.6844
 Training bag [230/319] bag loss: 0.5720
 Training bag [231/319] bag loss: 0.7812
 Training bag [232/319] bag loss: 0.6816
 Training bag [233/319] bag loss: 0.6660
 Training bag [234/319] bag loss: 0.6495
 Training bag [235/319] bag loss: 0.5564
 Training bag [236/319] bag loss: 0.8867
 Training bag [237/319] bag loss: 0.5415
 Training bag [238/319] bag loss: 0.9358
 Training bag [239/319] bag loss: 0.5998
 Training bag [240/319] bag loss: 0.5817
 Training bag [241/319] bag loss: 0.8121
 Training bag [242/319] bag loss: 0.6592
 Training bag [243/319] bag loss: 0.5585
 Training bag [244/319] bag loss: 0.6602
 Training bag [245/319] bag loss: 0.4497
 Training bag [246/319] bag loss: 0.7091
 Training bag [247/319] bag loss: 0.6614
 Training bag [248/319] bag loss: 0.5992
 Training bag [249/319] bag loss: 0.5283
 Training bag [250/319] bag loss: 0.8078
 Training bag [251/319] bag loss: 0.5674
 Training bag [252/319] bag loss: 0.4234
 Training bag [253/319] bag loss: 0.5265
 Training bag [254/319] bag loss: 0.4994
 Training bag [255/319] bag loss: 0.9177
 Training bag [256/319] bag loss: 0.5486
 Training bag [257/319] bag loss: 0.5145
 Training bag [258/319] bag loss: 0.5473
 Training bag [259/319] bag loss: 0.8156
 Training bag [260/319] bag loss: 0.6025
 Training bag [261/319] bag loss: 0.5325
 Training bag [262/319] bag loss: 0.6587
 Training bag [263/319] bag loss: 0.3776
 Training bag [264/319] bag loss: 0.5663
 Training bag [265/319] bag loss: 0.4731
 Training bag [266/319] bag loss: 0.5101
 Training bag [267/319] bag loss: 0.5068
 Training bag [268/319] bag loss: 0.4402
 Training bag [269/319] bag loss: 1.1757
 Training bag [270/319] bag loss: 0.7668
 Training bag [271/319] bag loss: 0.6403
 Training bag [272/319] bag loss: 0.9495
 Training bag [273/319] bag loss: 0.3112
 Training bag [274/319] bag loss: 0.6286
 Training bag [275/319] bag loss: 0.8156
 Training bag [276/319] bag loss: 0.6251
 Training bag [277/319] bag loss: 0.5886
 Training bag [278/319] bag loss: 0.5935
 Training bag [279/319] bag loss: 0.3434
 Training bag [280/319] bag loss: 0.5152
 Training bag [281/319] bag loss: 0.4434
 Training bag [282/319] bag loss: 1.0759
 Training bag [283/319] bag loss: 0.4601
 Training bag [284/319] bag loss: 0.5209
 Training bag [285/319] bag loss: 0.5547
 Training bag [286/319] bag loss: 0.2950
 Training bag [287/319] bag loss: 0.1940
 Training bag [288/319] bag loss: 0.1779
 Training bag [289/319] bag loss: 3.3037
 Training bag [290/319] bag loss: 0.2144
 Training bag [291/319] bag loss: 0.8403
 Training bag [292/319] bag loss: 0.4380
 Training bag [293/319] bag loss: 0.4308
 Training bag [294/319] bag loss: 0.4431
 Training bag [295/319] bag loss: 0.3967
 Training bag [296/319] bag loss: 0.7935
 Training bag [297/319] bag loss: 0.5115
 Training bag [298/319] bag loss: 0.4881
 Training bag [299/319] bag loss: 0.4214
 Training bag [300/319] bag loss: 0.4361
 Training bag [301/319] bag loss: 0.4502
 Training bag [302/319] bag loss: 0.4232
 Training bag [303/319] bag loss: 0.1915
 Training bag [304/319] bag loss: 0.3898
 Training bag [305/319] bag loss: 0.3829
 Training bag [306/319] bag loss: 0.3618
 Training bag [307/319] bag loss: 0.3449
 Training bag [308/319] bag loss: 0.3265
 Training bag [309/319] bag loss: 0.3266
 Training bag [310/319] bag loss: 0.3233
 Training bag [311/319] bag loss: 1.8119
 Training bag [312/319] bag loss: 0.7518
 Training bag [313/319] bag loss: 0.1819
 Training bag [314/319] bag loss: 1.5886
 Training bag [315/319] bag loss: 0.1864
 Training bag [316/319] bag loss: 1.4166
 Training bag [317/319] bag loss: 0.3861
 Training bag [318/319] bag loss: 1.4114
 Testing bag [0/80] bag loss: 0.3869
 Testing bag [1/80] bag loss: 0.2052
 Testing bag [2/80] bag loss: 0.2477
 Testing bag [3/80] bag loss: 0.3931
 Testing bag [4/80] bag loss: 0.6187
 Testing bag [5/80] bag loss: 0.2516
 Testing bag [6/80] bag loss: 0.4117
 Testing bag [7/80] bag loss: 1.2433
 Testing bag [8/80] bag loss: 0.4877
 Testing bag [9/80] bag loss: 0.4210
 Testing bag [10/80] bag loss: 0.3817
 Testing bag [11/80] bag loss: 0.3791
 Testing bag [12/80] bag loss: 0.2543
 Testing bag [13/80] bag loss: 0.4416
 Testing bag [14/80] bag loss: 0.2852
 Testing bag [15/80] bag loss: 0.3545
 Testing bag [16/80] bag loss: 0.3884
 Testing bag [17/80] bag loss: 0.3658
 Testing bag [18/80] bag loss: 1.4133
 Testing bag [19/80] bag loss: 1.2651
 Testing bag [20/80] bag loss: 1.1221
 Testing bag [21/80] bag loss: 0.4069
 Testing bag [22/80] bag loss: 1.0677
 Testing bag [23/80] bag loss: 1.3127
 Testing bag [24/80] bag loss: 0.3912
 Testing bag [25/80] bag loss: 0.2089
 Testing bag [26/80] bag loss: 0.3594
 Testing bag [27/80] bag loss: 0.3877
 Testing bag [28/80] bag loss: 0.4041
 Testing bag [29/80] bag loss: 0.4032
 Testing bag [30/80] bag loss: 0.3714
 Testing bag [31/80] bag loss: 0.3945
 Testing bag [32/80] bag loss: 0.3889
 Testing bag [33/80] bag loss: 0.7707
 Testing bag [34/80] bag loss: 1.1862
 Testing bag [35/80] bag loss: 0.3787
 Testing bag [36/80] bag loss: 0.3955
 Testing bag [37/80] bag loss: 0.4027
 Testing bag [38/80] bag loss: 0.4121
 Testing bag [39/80] bag loss: 0.3986
 Testing bag [40/80] bag loss: 0.2824
 Testing bag [41/80] bag loss: 1.2410
 Testing bag [42/80] bag loss: 0.2347
 Testing bag [43/80] bag loss: 0.4359
 Testing bag [44/80] bag loss: 0.3935
 Testing bag [45/80] bag loss: 1.3639
 Testing bag [46/80] bag loss: 0.3795
 Testing bag [47/80] bag loss: 0.3818
 Testing bag [48/80] bag loss: 0.2385
 Testing bag [49/80] bag loss: 0.3785
 Testing bag [50/80] bag loss: 0.3912
 Testing bag [51/80] bag loss: 0.2163
 Testing bag [52/80] bag loss: 0.3867
 Testing bag [53/80] bag loss: 0.4033
 Testing bag [54/80] bag loss: 0.3854
 Testing bag [55/80] bag loss: 0.2075
 Testing bag [56/80] bag loss: 0.3531
 Testing bag [57/80] bag loss: 1.3859
 Testing bag [58/80] bag loss: 0.3764
 Testing bag [59/80] bag loss: 0.4292
 Testing bag [60/80] bag loss: 1.3073
 Testing bag [61/80] bag loss: 0.4064
 Testing bag [62/80] bag loss: 0.3948
 Testing bag [63/80] bag loss: 0.2783
 Testing bag [64/80] bag loss: 0.3677
 Testing bag [65/80] bag loss: 0.3613
 Testing bag [66/80] bag loss: 0.3858
 Testing bag [67/80] bag loss: 0.4069
 Testing bag [68/80] bag loss: 0.4674
 Testing bag [69/80] bag loss: 0.3673
 Testing bag [70/80] bag loss: 0.3708
 Testing bag [71/80] bag loss: 0.3536
 Testing bag [72/80] bag loss: 1.3257
 Testing bag [73/80] bag loss: 0.2549
 Testing bag [74/80] bag loss: 1.5264
 Testing bag [75/80] bag loss: 0.3714
 Testing bag [76/80] bag loss: 0.4041
 Testing bag [77/80] bag loss: 0.3929
 Testing bag [78/80] bag loss: 0.3925
 Testing bag [79/80] bag loss: 0.3806
 Epoch [1/100] train loss: 0.6838 test loss: 0.5217, average score: 0.8375, AUC: class-0>>0.8226666666666667|class-1>>0.8246666666666667
Best model saved at: weights/04152023/3_247.pth
Best thresholds ===>>> class-0>>0.6432909369468689|class-1>>0.33020341396331787

 Training bag [0/319] bag loss: 0.3760
 Training bag [1/319] bag loss: 0.3547
 Training bag [2/319] bag loss: 0.3031
 Training bag [3/319] bag loss: 0.4201
 Training bag [4/319] bag loss: 0.1870
 Training bag [5/319] bag loss: 0.3851
 Training bag [6/319] bag loss: 0.3404
 Training bag [7/319] bag loss: 0.3934
 Training bag [8/319] bag loss: 0.2240
 Training bag [9/319] bag loss: 0.3349
 Training bag [10/319] bag loss: 0.3382
 Training bag [11/319] bag loss: 0.4453
 Training bag [12/319] bag loss: 0.2781
 Training bag [13/319] bag loss: 0.1817
 Training bag [14/319] bag loss: 0.9391
 Training bag [15/319] bag loss: 0.3294
 Training bag [16/319] bag loss: 0.3078
 Training bag [17/319] bag loss: 0.3123
 Training bag [18/319] bag loss: 2.3311
 Training bag [19/319] bag loss: 0.3408
 Training bag [20/319] bag loss: 0.9162
 Training bag [21/319] bag loss: 0.4563
 Training bag [22/319] bag loss: 0.9961
 Training bag [23/319] bag loss: 0.1903
 Training bag [24/319] bag loss: 0.3875
 Training bag [25/319] bag loss: 0.3674
 Training bag [26/319] bag loss: 0.3452
 Training bag [27/319] bag loss: 0.2816
 Training bag [28/319] bag loss: 1.5675
 Training bag [29/319] bag loss: 0.1932
 Training bag [30/319] bag loss: 0.4114
 Training bag [31/319] bag loss: 0.5412
 Training bag [32/319] bag loss: 0.4492
 Training bag [33/319] bag loss: 0.4164
 Training bag [34/319] bag loss: 0.3708
 Training bag [35/319] bag loss: 0.3951
 Training bag [36/319] bag loss: 0.3460
 Training bag [37/319] bag loss: 0.1855
 Training bag [38/319] bag loss: 0.3286
 Training bag [39/319] bag loss: 0.3330
 Training bag [40/319] bag loss: 0.3141
 Training bag [41/319] bag loss: 0.3154
 Training bag [42/319] bag loss: 0.2630
 Training bag [43/319] bag loss: 3.6246
 Training bag [44/319] bag loss: 0.6940
 Training bag [45/319] bag loss: 0.3612
 Training bag [46/319] bag loss: 0.4873
 Training bag [47/319] bag loss: 0.4075
 Training bag [48/319] bag loss: 0.4107
 Training bag [49/319] bag loss: 0.2200
 Training bag [50/319] bag loss: 0.2533
 Training bag [51/319] bag loss: 0.3479
 Training bag [52/319] bag loss: 0.3118
 Training bag [53/319] bag loss: 0.3421
 Training bag [54/319] bag loss: 0.3695
 Training bag [55/319] bag loss: 0.3942
 Training bag [56/319] bag loss: 0.4117
 Training bag [57/319] bag loss: 0.3252
 Training bag [58/319] bag loss: 0.3264
 Training bag [59/319] bag loss: 0.3621
 Training bag [60/319] bag loss: 0.3287
 Training bag [61/319] bag loss: 1.7071
 Training bag [62/319] bag loss: 0.1806
 Training bag [63/319] bag loss: 0.7683
 Training bag [64/319] bag loss: 1.0748
 Training bag [65/319] bag loss: 0.3198
 Training bag [66/319] bag loss: 0.3107
 Training bag [67/319] bag loss: 0.2952
 Training bag [68/319] bag loss: 0.3027
 Training bag [69/319] bag loss: 2.2316
 Training bag [70/319] bag loss: 1.8062
 Training bag [71/319] bag loss: 0.3531
 Training bag [72/319] bag loss: 0.3854
 Training bag [73/319] bag loss: 0.3769
 Training bag [74/319] bag loss: 0.4729
 Training bag [75/319] bag loss: 0.4204
 Training bag [76/319] bag loss: 0.4211
 Training bag [77/319] bag loss: 0.4033
 Training bag [78/319] bag loss: 0.3467
 Training bag [79/319] bag loss: 0.3603
 Training bag [80/319] bag loss: 0.3660
 Training bag [81/319] bag loss: 0.2118
 Training bag [82/319] bag loss: 0.3391
 Training bag [83/319] bag loss: 0.3259
 Training bag [84/319] bag loss: 0.3092
 Training bag [85/319] bag loss: 1.7705
 Training bag [86/319] bag loss: 0.3485
 Training bag [87/319] bag loss: 0.3577
 Training bag [88/319] bag loss: 0.3588
 Training bag [89/319] bag loss: 0.2201
 Training bag [90/319] bag loss: 0.3611
 Training bag [91/319] bag loss: 0.3307
 Training bag [92/319] bag loss: 0.3233
 Training bag [93/319] bag loss: 0.3255
 Training bag [94/319] bag loss: 0.2138
 Training bag [95/319] bag loss: 0.3151
 Training bag [96/319] bag loss: 1.4474
 Training bag [97/319] bag loss: 0.2854
 Training bag [98/319] bag loss: 0.5794
 Training bag [99/319] bag loss: 0.6027
 Training bag [100/319] bag loss: 0.3002
 Training bag [101/319] bag loss: 0.2468
 Training bag [102/319] bag loss: 0.1960
 Training bag [103/319] bag loss: 0.5028
 Training bag [104/319] bag loss: 1.4454
 Training bag [105/319] bag loss: 0.4190
 Training bag [106/319] bag loss: 0.3199
 Training bag [107/319] bag loss: 1.5146
 Training bag [108/319] bag loss: 0.3390
 Training bag [109/319] bag loss: 0.4981
 Training bag [110/319] bag loss: 0.1953
 Training bag [111/319] bag loss: 0.1801
 Training bag [112/319] bag loss: 2.6843
 Training bag [113/319] bag loss: 0.2453
 Training bag [114/319] bag loss: 0.5205
 Training bag [115/319] bag loss: 1.2408
 Training bag [116/319] bag loss: 0.1876
 Training bag [117/319] bag loss: 0.5182
 Training bag [118/319] bag loss: 0.1954
 Training bag [119/319] bag loss: 0.1888
 Training bag [120/319] bag loss: 0.1949
 Training bag [121/319] bag loss: 0.3897
 Training bag [122/319] bag loss: 0.3778
 Training bag [123/319] bag loss: 0.2127
 Training bag [124/319] bag loss: 0.2053
 Training bag [125/319] bag loss: 0.3814
 Training bag [126/319] bag loss: 0.1863
 Training bag [127/319] bag loss: 0.3689
 Training bag [128/319] bag loss: 0.3931
 Training bag [129/319] bag loss: 0.2200
