==========================================
SLURM_JOB_ID = 14415726
SLURM_JOB_NODELIST = d11-27
TMPDIR = /tmp/SLURM_14415726
==========================================

*-*-ID-*-* TRAINING GCN AGG W 2 LAYERS, 8 EDGES PER NODE ON Camelyon16

N Training Samples: 319
N Testing Samples: 80

  0%|          | 0/99 [00:00<?, ?it/s]
  1%|          | 1/99 [11:17<18:26:47, 677.62s/it]
  2%|▏         | 2/99 [21:51<17:33:38, 651.74s/it]
  3%|▎         | 3/99 [32:40<17:20:47, 650.50s/it]
  4%|▍         | 4/99 [43:33<17:11:22, 651.39s/it]
  5%|▌         | 5/99 [54:28<17:02:57, 652.95s/it]
  6%|▌         | 6/99 [1:05:26<16:54:31, 654.54s/it]
  7%|▋         | 7/99 [1:16:27<16:46:58, 656.72s/it]
  8%|▊         | 8/99 [1:27:25<16:36:40, 657.15s/it]
  9%|▉         | 9/99 [1:38:21<16:25:18, 656.88s/it]
 10%|█         | 10/99 [1:49:21<16:15:29, 657.64s/it]
 11%|█         | 11/99 [2:00:16<16:03:23, 656.86s/it]
 12%|█▏        | 12/99 [2:11:11<15:51:37, 656.29s/it]
 13%|█▎        | 13/99 [2:22:04<15:39:23, 655.38s/it]
 14%|█▍        | 14/99 [2:32:56<15:27:08, 654.46s/it]
 15%|█▌        | 15/99 [2:43:44<15:13:22, 652.41s/it]
 16%|█▌        | 16/99 [2:54:30<14:59:34, 650.30s/it]
 17%|█▋        | 17/99 [3:05:22<14:49:26, 650.81s/it]
 18%|█▊        | 18/99 [3:16:14<14:39:06, 651.19s/it]
 19%|█▉        | 19/99 [3:26:56<14:24:32, 648.40s/it]
 20%|██        | 20/99 [3:38:10<14:24:07, 656.29s/it]
 21%|██        | 21/99 [3:52:23<15:29:58, 715.37s/it]
 22%|██▏       | 22/99 [4:04:19<15:18:18, 715.56s/it]
 23%|██▎       | 23/99 [4:16:14<15:06:08, 715.37s/it]
 24%|██▍       | 24/99 [4:28:11<14:54:38, 715.71s/it]
 25%|██▌       | 25/99 [4:40:05<14:42:07, 715.23s/it]
 26%|██▋       | 26/99 [4:52:00<14:30:12, 715.23s/it]
 27%|██▋       | 27/99 [5:03:57<14:18:51, 715.71s/it]
 28%|██▊       | 28/99 [5:15:53<14:06:52, 715.68s/it]
 29%|██▉       | 29/99 [5:27:49<13:55:14, 715.92s/it]
 30%|███       | 30/99 [5:39:43<13:42:46, 715.45s/it]
 31%|███▏      | 31/99 [5:51:58<13:37:21, 721.20s/it]
 32%|███▏      | 32/99 [6:04:05<13:27:18, 722.97s/it]
 Training bag [0/319] bag loss: 0.7608
 Training bag [1/319] bag loss: 0.4594
 Training bag [2/319] bag loss: 1.9867
 Training bag [3/319] bag loss: 0.3723
 Training bag [4/319] bag loss: 0.3849
 Training bag [5/319] bag loss: 1.6026
 Training bag [6/319] bag loss: 1.0517
 Training bag [7/319] bag loss: 0.6035
 Training bag [8/319] bag loss: 0.6131
 Training bag [9/319] bag loss: 0.5561
 Training bag [0/319] bag loss: 0.2991
 Training bag [1/319] bag loss: 0.3607
 Training bag [2/319] bag loss: 0.3166
 Training bag [3/319] bag loss: 0.1592
 Training bag [4/319] bag loss: 0.3513
 Training bag [5/319] bag loss: 0.3047
 Training bag [6/319] bag loss: 0.1578
 Training bag [7/319] bag loss: 0.1587
 Training bag [8/319] bag loss: 0.2620
 Training bag [9/319] bag loss: 0.2036
 Training bag [10/319] bag loss: 0.2714
 Training bag [11/319] bag loss: 0.2484
 Training bag [12/319] bag loss: 0.2353
 Training bag [13/319] bag loss: 0.1730
 Training bag [14/319] bag loss: 0.3238
 Training bag [15/319] bag loss: 0.3014
 Training bag [16/319] bag loss: 0.3234
 Training bag [17/319] bag loss: 0.2207
 Training bag [18/319] bag loss: 0.2187
 Training bag [19/319] bag loss: 1.8753
 Training bag [20/319] bag loss: 0.1812
 Training bag [21/319] bag loss: 0.1611
 Training bag [22/319] bag loss: 0.2815
 Training bag [23/319] bag loss: 0.3925
 Training bag [24/319] bag loss: 0.4008
 Training bag [25/319] bag loss: 0.1779
 Training bag [26/319] bag loss: 0.3622
 Training bag [27/319] bag loss: 0.1649
 Training bag [28/319] bag loss: 0.2668
 Training bag [29/319] bag loss: 0.2749
 Training bag [30/319] bag loss: 0.3182
 Training bag [31/319] bag loss: 0.2967
 Training bag [32/319] bag loss: 0.3345
 Training bag [33/319] bag loss: 0.2854
 Training bag [34/319] bag loss: 0.2276
 Training bag [35/319] bag loss: 0.2560
 Training bag [36/319] bag loss: 0.2249
 Training bag [37/319] bag loss: 0.5049
 Training bag [38/319] bag loss: 0.2579
 Training bag [39/319] bag loss: 0.2587
 Training bag [40/319] bag loss: 0.1635
 Training bag [41/319] bag loss: 2.9786
 Training bag [42/319] bag loss: 0.1606
 Training bag [43/319] bag loss: 0.3499
 Training bag [44/319] bag loss: 0.3397
 Training bag [45/319] bag loss: 0.3181
 Training bag [46/319] bag loss: 0.2701
 Training bag [47/319] bag loss: 0.2831
 Training bag [48/319] bag loss: 0.1739
 Training bag [49/319] bag loss: 1.5111
 Training bag [50/319] bag loss: 0.4308
 Training bag [51/319] bag loss: 0.6339
 Training bag [52/319] bag loss: 0.3611
 Training bag [53/319] bag loss: 0.3146
 Training bag [54/319] bag loss: 0.1907
 Training bag [55/319] bag loss: 0.2944
 Training bag [56/319] bag loss: 0.2938
 Training bag [57/319] bag loss: 0.2120
 Training bag [58/319] bag loss: 0.1866
 Training bag [59/319] bag loss: 0.2377
 Training bag [60/319] bag loss: 0.1748
 Training bag [61/319] bag loss: 0.3512
 Training bag [62/319] bag loss: 0.2389
 Training bag [63/319] bag loss: 1.8729
 Training bag [64/319] bag loss: 0.2512
 Training bag [65/319] bag loss: 0.3128
 Training bag [66/319] bag loss: 0.3335
 Training bag [67/319] bag loss: 0.2445
 Training bag [68/319] bag loss: 0.3467
 Training bag [69/319] bag loss: 1.2002
 Training bag [70/319] bag loss: 0.3429
 Training bag [71/319] bag loss: 0.2156
 Training bag [72/319] bag loss: 0.4103
 Training bag [73/319] bag loss: 0.3153
 Training bag [74/319] bag loss: 0.3304
 Training bag [75/319] bag loss: 0.7512
 Training bag [76/319] bag loss: 0.2745
 Training bag [77/319] bag loss: 0.2460
 Training bag [78/319] bag loss: 0.2122
 Training bag [79/319] bag loss: 1.3712
 Training bag [80/319] bag loss: 0.1715
 Training bag [81/319] bag loss: 0.1682
 Training bag [82/319] bag loss: 0.1636
 Training bag [83/319] bag loss: 0.2682
 Training bag [84/319] bag loss: 0.3020
 Training bag [85/319] bag loss: 0.3124
 Training bag [86/319] bag loss: 0.2228
 Training bag [87/319] bag loss: 0.2707
 Training bag [88/319] bag loss: 0.3679
 Training bag [89/319] bag loss: 0.3463
 Training bag [90/319] bag loss: 0.2533
 Training bag [91/319] bag loss: 0.4067
 Training bag [92/319] bag loss: 0.2256
 Training bag [93/319] bag loss: 0.1694
 Training bag [94/319] bag loss: 0.2758
 Training bag [95/319] bag loss: 0.2254
 Training bag [96/319] bag loss: 0.1735
 Training bag [97/319] bag loss: 0.2035
 Training bag [98/319] bag loss: 0.2072
 Training bag [99/319] bag loss: 0.2107
 Training bag [100/319] bag loss: 0.2552
 Training bag [101/319] bag loss: 0.5852
 Training bag [102/319] bag loss: 0.2427
 Training bag [103/319] bag loss: 0.2889
 Training bag [104/319] bag loss: 0.1817
 Training bag [105/319] bag loss: 0.3134
 Training bag [106/319] bag loss: 0.1779
 Training bag [107/319] bag loss: 0.1735
 Training bag [108/319] bag loss: 0.1648
 Training bag [109/319] bag loss: 0.1764
 Training bag [110/319] bag loss: 0.1590
 Training bag [111/319] bag loss: 0.1495
 Training bag [112/319] bag loss: 1.9415
 Training bag [113/319] bag loss: 0.2349
 Training bag [114/319] bag loss: 0.1707
 Training bag [115/319] bag loss: 0.1567
 Training bag [116/319] bag loss: 0.2986
 Training bag [117/319] bag loss: 0.2433
 Training bag [118/319] bag loss: 0.3580
 Training bag [119/319] bag loss: 0.2111
 Training bag [120/319] bag loss: 0.1896
 Training bag [121/319] bag loss: 0.1796
 Training bag [122/319] bag loss: 1.4993
 Training bag [123/319] bag loss: 0.1425
 Training bag [124/319] bag loss: 0.1674
 Training bag [125/319] bag loss: 0.4092
 Training bag [126/319] bag loss: 0.1752
 Training bag [127/319] bag loss: 0.2348
 Training bag [128/319] bag loss: 0.1722
 Training bag [129/319] bag loss: 0.2409
 Training bag [130/319] bag loss: 0.2051
 Training bag [131/319] bag loss: 0.3059
 Training bag [132/319] bag loss: 0.2077
 Training bag [133/319] bag loss: 0.2574
 Training bag [134/319] bag loss: 0.1846
 Training bag [135/319] bag loss: 0.1714
 Training bag [136/319] bag loss: 0.1666
 Training bag [137/319] bag loss: 0.1434
 Training bag [138/319] bag loss: 0.0455
 Training bag [139/319] bag loss: 0.0289
 Training bag [140/319] bag loss: 0.0086
 Training bag [141/319] bag loss: 0.0064
 Training bag [142/319] bag loss: 0.0089
 Training bag [143/319] bag loss: 1.7809
 Training bag [144/319] bag loss: 0.0704
