==========================================
SLURM_JOB_ID = 14415731
SLURM_JOB_NODELIST = e06-12
TMPDIR = /tmp/SLURM_14415731
==========================================

*-*-ID-*-* TRAINING GCN AGG W 1 LAYERS, 32 EDGES PER NODE ON Camelyon16

N Training Samples: 319
N Testing Samples: 80

  0%|          | 0/99 [00:00<?, ?it/s]
  1%|          | 1/99 [13:21<21:49:32, 801.76s/it]
  2%|▏         | 2/99 [26:08<21:03:16, 781.41s/it]
  3%|▎         | 3/99 [38:53<20:38:13, 773.89s/it]
  4%|▍         | 4/99 [51:40<20:20:55, 771.11s/it]
  5%|▌         | 5/99 [1:04:25<20:04:19, 768.72s/it]
  6%|▌         | 6/99 [1:17:07<19:48:22, 766.70s/it]
  7%|▋         | 7/99 [1:29:53<19:35:12, 766.44s/it]
  8%|▊         | 8/99 [1:42:36<19:20:22, 765.08s/it]
  9%|▉         | 9/99 [1:55:22<19:08:23, 765.59s/it]
 10%|█         | 10/99 [2:08:06<18:54:56, 765.13s/it]
 11%|█         | 11/99 [2:20:50<18:41:36, 764.73s/it]
 12%|█▏        | 12/99 [2:33:33<18:28:04, 764.19s/it]
 13%|█▎        | 13/99 [2:46:17<18:14:59, 763.95s/it]
 14%|█▍        | 14/99 [2:59:01<18:02:33, 764.16s/it]
 15%|█▌        | 15/99 [3:11:45<17:49:43, 764.09s/it]
 16%|█▌        | 16/99 [3:24:33<17:38:34, 765.23s/it]
 17%|█▋        | 17/99 [3:37:17<17:25:14, 764.81s/it]
 18%|█▊        | 18/99 [3:50:00<17:11:47, 764.29s/it]
 19%|█▉        | 19/99 [4:02:46<16:59:44, 764.81s/it]
 20%|██        | 20/99 [4:15:26<16:45:06, 763.37s/it]
 21%|██        | 21/99 [4:28:10<16:32:31, 763.48s/it]
 22%|██▏       | 22/99 [4:40:51<16:18:57, 762.83s/it]
 23%|██▎       | 23/99 [4:53:37<16:07:25, 763.75s/it]
 24%|██▍       | 24/99 [5:06:18<15:53:32, 762.84s/it]
 25%|██▌       | 25/99 [5:19:01<15:41:05, 763.05s/it]
 26%|██▋       | 26/99 [5:31:40<15:26:57, 761.88s/it]
 27%|██▋       | 27/99 [5:44:21<15:13:56, 761.61s/it]
 28%|██▊       | 28/99 [5:57:01<15:00:32, 761.02s/it]
 29%|██▉       | 29/99 [6:09:40<14:47:02, 760.32s/it]
 30%|███       | 30/99 [6:22:16<14:32:55, 759.06s/it]
 31%|███▏      | 31/99 [6:34:55<14:20:18, 759.09s/it]
 32%|███▏      | 32/99 [6:47:38<14:09:09, 760.44s/it]
 Training bag [0/319] bag loss: 0.8138
 Training bag [1/319] bag loss: 0.7913
 Training bag [2/319] bag loss: 0.7220
 Training bag [3/319] bag loss: 0.6103
 Training bag [4/319] bag loss: 0.9648
 Training bag [5/319] bag loss: 0.5489
 Training bag [6/319] bag loss: 0.5249
 Training bag [7/319] bag loss: 0.4847
 Training bag [8/319] bag loss: 1.0889
 Training bag [9/319] bag loss: 0.9436
 Training bag [82/319] bag loss: 0.3345
 Training bag [83/319] bag loss: 1.3646
 Training bag [84/319] bag loss: 1.0525
 Training bag [85/319] bag loss: 0.8458
 Training bag [86/319] bag loss: 0.7000
 Training bag [87/319] bag loss: 0.3932
 Training bag [88/319] bag loss: 1.0322
 Training bag [89/319] bag loss: 0.9664
 Training bag [90/319] bag loss: 0.7808
 Training bag [91/319] bag loss: 0.6224
 Training bag [92/319] bag loss: 0.5265
 Training bag [93/319] bag loss: 1.0281
 Training bag [94/319] bag loss: 0.5090
 Training bag [95/319] bag loss: 0.4416
 Training bag [96/319] bag loss: 1.0343
 Training bag [97/319] bag loss: 0.9248
 Training bag [98/319] bag loss: 0.6203
 Training bag [99/319] bag loss: 0.5683
 Training bag [100/319] bag loss: 0.5105
 Training bag [101/319] bag loss: 0.5786
 Training bag [102/319] bag loss: 0.5370
 Training bag [103/319] bag loss: 0.4773
 Training bag [104/319] bag loss: 0.3821
 Training bag [105/319] bag loss: 1.5641
 Training bag [106/319] bag loss: 0.3680
 Training bag [107/319] bag loss: 1.1020
 Training bag [108/319] bag loss: 0.9038
 Training bag [109/319] bag loss: 0.6048
 Training bag [110/319] bag loss: 0.3623
 Training bag [111/319] bag loss: 0.6181
 Training bag [112/319] bag loss: 0.4588
 Training bag [113/319] bag loss: 0.3981
 Training bag [114/319] bag loss: 0.4612
 Training bag [115/319] bag loss: 0.5322
 Training bag [116/319] bag loss: 0.3592
 Training bag [117/319] bag loss: 1.2392
 Training bag [118/319] bag loss: 0.9300
 Training bag [119/319] bag loss: 0.5011
 Training bag [120/319] bag loss: 0.8024
 Training bag [121/319] bag loss: 0.7719
 Training bag [122/319] bag loss: 0.6263
 Training bag [123/319] bag loss: 0.5086
 Training bag [124/319] bag loss: 0.4001
 Training bag [125/319] bag loss: 1.3441
 Training bag [126/319] bag loss: 0.3941
 Training bag [127/319] bag loss: 1.1508
 Training bag [128/319] bag loss: 0.4877
 Training bag [129/319] bag loss: 0.4965
 Training bag [130/319] bag loss: 0.9728
 Training bag [131/319] bag loss: 0.5343
 Training bag [132/319] bag loss: 0.4385
 Training bag [133/319] bag loss: 0.5322
 Training bag [134/319] bag loss: 0.4109
 Training bag [135/319] bag loss: 0.8088
 Training bag [136/319] bag loss: 0.6734
 Training bag [137/319] bag loss: 0.6597
 Training bag [138/319] bag loss: 0.2914
 Training bag [139/319] bag loss: 0.6950
 Training bag [140/319] bag loss: 0.5408
 Training bag [141/319] bag loss: 0.3976
 Training bag [142/319] bag loss: 0.3709
 Training bag [143/319] bag loss: 0.5115
 Training bag [144/319] bag loss: 0.4598
 Training bag [145/319] bag loss: 0.4386
 Training bag [146/319] bag loss: 0.6751
 Training bag [147/319] bag loss: 0.4338
 Training bag [148/319] bag loss: 0.4731
 Training bag [149/319] bag loss: 0.4499
 Training bag [150/319] bag loss: 1.2319
 Training bag [151/319] bag loss: 0.3592
 Training bag [152/319] bag loss: 0.4040
 Training bag [153/319] bag loss: 0.2211
 Training bag [154/319] bag loss: 1.9159
 Training bag [155/319] bag loss: 0.2594
 Training bag [156/319] bag loss: 0.3325
 Training bag [157/319] bag loss: 0.3519
 Training bag [158/319] bag loss: 0.2391
 Training bag [159/319] bag loss: 0.2124
 Training bag [160/319] bag loss: 0.1322
 Training bag [161/319] bag loss: 2.4967
 Training bag [162/319] bag loss: 0.1965
 Training bag [163/319] bag loss: 0.2134
 Training bag [164/319] bag loss: 0.1988
 Training bag [165/319] bag loss: 0.2185
 Training bag [166/319] bag loss: 0.1695
 Training bag [167/319] bag loss: 1.5884
 Training bag [168/319] bag loss: 0.2629
 Training bag [169/319] bag loss: 0.2419
 Training bag [170/319] bag loss: 0.6605
 Training bag [171/319] bag loss: 0.5896
 Training bag [172/319] bag loss: 0.3952
 Training bag [173/319] bag loss: 0.2531
 Training bag [174/319] bag loss: 0.5043
 Training bag [175/319] bag loss: 0.7194
 Training bag [176/319] bag loss: 0.4620
 Training bag [177/319] bag loss: 0.4461
 Training bag [178/319] bag loss: 0.4818
 Training bag [179/319] bag loss: 0.4551
 Training bag [180/319] bag loss: 0.2657
 Training bag [181/319] bag loss: 0.3289
 Training bag [182/319] bag loss: 0.4304
 Training bag [183/319] bag loss: 0.3311
 Training bag [184/319] bag loss: 0.3629
 Training bag [185/319] bag loss: 1.8134
 Training bag [186/319] bag loss: 0.2633
 Training bag [187/319] bag loss: 0.3948
 Training bag [188/319] bag loss: 0.2620
 Training bag [189/319] bag loss: 0.1891
 Training bag [190/319] bag loss: 0.0957
 Training bag [191/319] bag loss: 0.0769
 Training bag [192/319] bag loss: 0.0567
 Training bag [193/319] bag loss: 0.0940
 Training bag [194/319] bag loss: 0.0679
 Training bag [195/319] bag loss: 0.0394
 Training bag [196/319] bag loss: 2.0437
 Training bag [197/319] bag loss: 0.0749
 Training bag [198/319] bag loss: 0.1334
 Training bag [199/319] bag loss: 0.0968
 Training bag [200/319] bag loss: 0.9711
 Training bag [201/319] bag loss: 0.1882
 Training bag [202/319] bag loss: 0.1944
 Training bag [203/319] bag loss: 0.1822
 Training bag [204/319] bag loss: 0.1205
 Training bag [205/319] bag loss: 1.7820
 Training bag [206/319] bag loss: 0.7221
 Training bag [207/319] bag loss: 0.3847
 Training bag [208/319] bag loss: 0.7027
 Training bag [209/319] bag loss: 0.3907
 Training bag [210/319] bag loss: 0.1912
 Training bag [211/319] bag loss: 0.2107
 Training bag [212/319] bag loss: 0.3259
 Training bag [213/319] bag loss: 0.1974
 Training bag [214/319] bag loss: 0.5923
 Training bag [215/319] bag loss: 0.5579
 Training bag [216/319] bag loss: 0.4392
 Training bag [217/319] bag loss: 0.3859
 Training bag [218/319] bag loss: 0.3814
 Training bag [219/319] bag loss: 0.2547
 Training bag [220/319] bag loss: 1.8898
 Training bag [221/319] bag loss: 0.4052
 Training bag [222/319] bag loss: 0.1814
 Training bag [223/319] bag loss: 0.3896
 Training bag [224/319] bag loss: 0.3333
 Training bag [225/319] bag loss: 0.4022
 Training bag [226/319] bag loss: 0.2087
 Training bag [227/319] bag loss: 0.2762
 Training bag [228/319] bag loss: 1.3537
 Training bag [229/319] bag loss: 0.7205
 Training bag [230/319] bag loss: 0.4008
 Training bag [231/319] bag loss: 1.1758
 Training bag [232/319] bag loss: 0.1777
 Training bag [233/319] bag loss: 0.2267
 Training bag [234/319] bag loss: 0.5355
 Training bag [235/319] bag loss: 0.5773
 Training bag [236/319] bag loss: 0.3751
 Training bag [237/319] bag loss: 0.2989
 Training bag [238/319] bag loss: 0.4624
 Training bag [239/319] bag loss: 0.3169
 Training bag [240/319] bag loss: 0.1954
 Training bag [241/319] bag loss: 0.2930
 Training bag [242/319] bag loss: 0.3031
 Training bag [243/319] bag loss: 1.5306
 Training bag [244/319] bag loss: 0.2132
 Training bag [245/319] bag loss: 0.4405
 Training bag [246/319] bag loss: 0.3681
 Training bag [247/319] bag loss: 0.3785
 Training bag [248/319] bag loss: 0.3317
 Training bag [249/319] bag loss: 0.3498
 Training bag [250/319] bag loss: 0.3608
 Training bag [251/319] bag loss: 0.2785
 Training bag [252/319] bag loss: 0.4328
 Training bag [253/319] bag loss: 0.1811
 Training bag [254/319] bag loss: 0.3811
 Training bag [255/319] bag loss: 0.4559
 Training bag [256/319] bag loss: 1.6575
 Training bag [257/319] bag loss: 0.5039
 Training bag [258/319] bag loss: 0.3126
 Training bag [259/319] bag loss: 0.3051
 Training bag [260/319] bag loss: 0.3024
 Training bag [261/319] bag loss: 0.1510
 Training bag [262/319] bag loss: 1.7408
 Training bag [263/319] bag loss: 1.3631
 Training bag [264/319] bag loss: 0.3751
 Training bag [265/319] bag loss: 0.2638
 Training bag [266/319] bag loss: 0.1833
 Training bag [267/319] bag loss: 0.1665
 Training bag [268/319] bag loss: 1.1639
 Training bag [269/319] bag loss: 0.3930
 Training bag [270/319] bag loss: 0.3379
 Training bag [271/319] bag loss: 0.1679
 Training bag [272/319] bag loss: 0.6428
 Training bag [273/319] bag loss: 0.1537
 Training bag [274/319] bag loss: 0.1850
 Training bag [275/319] bag loss: 0.3147
 Training bag [276/319] bag loss: 0.2174
 Training bag [277/319] bag loss: 0.1791
 Training bag [278/319] bag loss: 0.3017
 Training bag [279/319] bag loss: 2.0821
 Training bag [280/319] bag loss: 0.8757
 Training bag [281/319] bag loss: 0.1604
 Training bag [282/319] bag loss: 1.3338
 Training bag [283/319] bag loss: 0.5110
 Training bag [284/319] bag loss: 0.4878
 Training bag [285/319] bag loss: 0.6098
 Training bag [286/319] bag loss: 0.2607
 Training bag [287/319] bag loss: 0.3066
 Training bag [288/319] bag loss: 0.2755
 Training bag [289/319] bag loss: 0.1877
 Training bag [290/319] bag loss: 1.4598
 Training bag [291/319] bag loss: 0.4220
 Training bag [292/319] bag loss: 0.4307
 Training bag [293/319] bag loss: 0.1843
 Training bag [294/319] bag loss: 0.3364
 Training bag [295/319] bag loss: 0.4056
 Training bag [296/319] bag loss: 0.2839
 Training bag [297/319] bag loss: 1.2916
 Training bag [298/319] bag loss: 0.1706
 Training bag [299/319] bag loss: 0.4200
 Training bag [300/319] bag loss: 0.1797
 Training bag [301/319] bag loss: 0.2526
 Training bag [302/319] bag loss: 0.3349
 Training bag [303/319] bag loss: 0.1963
 Training bag [304/319] bag loss: 0.5323
 Training bag [305/319] bag loss: 0.4682
 Training bag [306/319] bag loss: 0.3787
 Training bag [307/319] bag loss: 0.1958
 Training bag [308/319] bag loss: 0.3618
 Training bag [309/319] bag loss: 0.2773
 Training bag [310/319] bag loss: 0.2693
 Training bag [311/319] bag loss: 0.1237
 Training bag [312/319] bag loss: 0.1106
 Training bag [313/319] bag loss: 0.0425
 Training bag [314/319] bag loss: 0.0407
 Training bag [315/319] bag loss: 0.0316
 Training bag [316/319] bag loss: 1.6074
 Training bag [317/319] bag loss: 1.1897
 Training bag [318/319] bag loss: 0.2073
 Testing bag [0/80] bag loss: 0.2270
 Testing bag [1/80] bag loss: 0.2074
 Testing bag [2/80] bag loss: 0.2259
 Testing bag [3/80] bag loss: 0.2125
 Testing bag [4/80] bag loss: 0.2427
 Testing bag [5/80] bag loss: 0.1878
 Testing bag [6/80] bag loss: 0.2093
 Testing bag [7/80] bag loss: 0.2281
 Testing bag [8/80] bag loss: 2.2077
 Testing bag [9/80] bag loss: 1.7486
 Testing bag [10/80] bag loss: 0.6208
 Testing bag [11/80] bag loss: 0.2936
 Testing bag [12/80] bag loss: 0.1915
 Testing bag [13/80] bag loss: 0.2197
 Testing bag [14/80] bag loss: 0.2455
 Testing bag [15/80] bag loss: 0.2068
 Testing bag [16/80] bag loss: 0.2376
 Testing bag [17/80] bag loss: 0.2173
 Testing bag [18/80] bag loss: 0.2184
 Testing bag [19/80] bag loss: 0.2424
 Testing bag [20/80] bag loss: 0.2410
 Testing bag [21/80] bag loss: 0.2131
 Testing bag [22/80] bag loss: 0.2142
 Testing bag [23/80] bag loss: 1.0665
 Testing bag [24/80] bag loss: 0.1984
 Testing bag [25/80] bag loss: 1.9745
 Testing bag [26/80] bag loss: 0.1938
 Testing bag [27/80] bag loss: 0.2208
 Testing bag [28/80] bag loss: 1.5234
 Testing bag [29/80] bag loss: 0.2495
 Testing bag [30/80] bag loss: 2.5739
 Testing bag [31/80] bag loss: 0.2086
 Testing bag [32/80] bag loss: 0.2820
 Testing bag [33/80] bag loss: 0.2200
 Testing bag [34/80] bag loss: 0.2712
 Testing bag [35/80] bag loss: 0.3595
 Testing bag [36/80] bag loss: 0.3652
 Testing bag [37/80] bag loss: 0.2138
 Testing bag [38/80] bag loss: 0.2216
 Testing bag [39/80] bag loss: 2.2638
 Testing bag [40/80] bag loss: 0.2199
 Testing bag [41/80] bag loss: 0.2649
 Testing bag [42/80] bag loss: 0.2351
 Testing bag [43/80] bag loss: 1.6145
 Testing bag [44/80] bag loss: 0.2176
 Testing bag [45/80] bag loss: 2.1468
 Testing bag [46/80] bag loss: 2.1386
 Testing bag [47/80] bag loss: 0.2023
 Testing bag [48/80] bag loss: 0.2357
 Testing bag [49/80] bag loss: 2.4381
 Testing bag [50/80] bag loss: 0.2766
 Testing bag [51/80] bag loss: 0.2208
 Testing bag [52/80] bag loss: 0.2097
 Testing bag [53/80] bag loss: 0.2121
 Testing bag [54/80] bag loss: 0.2178
 Testing bag [55/80] bag loss: 0.1867
 Testing bag [56/80] bag loss: 0.2241
 Testing bag [57/80] bag loss: 0.2394
 Testing bag [58/80] bag loss: 1.8764
 Testing bag [59/80] bag loss: 2.1577
 Testing bag [60/80] bag loss: 0.2217
 Testing bag [61/80] bag loss: 0.2194
 Testing bag [62/80] bag loss: 1.8417
 Testing bag [63/80] bag loss: 0.3144
 Testing bag [64/80] bag loss: 2.0847
 Testing bag [65/80] bag loss: 0.2546
 Testing bag [66/80] bag loss: 0.2410
 Testing bag [67/80] bag loss: 0.2610
 Testing bag [68/80] bag loss: 0.2294
 Testing bag [69/80] bag loss: 0.2503
 Testing bag [70/80] bag loss: 0.3327
 Testing bag [71/80] bag loss: 0.2201
 Testing bag [72/80] bag loss: 0.2194
 Testing bag [73/80] bag loss: 0.2469
 Testing bag [74/80] bag loss: 0.2138
 Testing bag [75/80] bag loss: 0.2161
 Testing bag [76/80] bag loss: 0.2747
 Testing bag [77/80] bag loss: 0.2460
 Testing bag [78/80] bag loss: 0.2576
 Testing bag [79/80] bag loss: 0.2504
 Epoch [1/100] train loss: 0.5754 test loss: 0.5675, average score: 0.7875, AUC: class-0>>0.9006666666666666|class-1>>0.9166666666666667
Best model saved at: weights/04152023/3_4462.pth
Best thresholds ===>>> class-0>>0.726671576499939|class-1>>0.152035653591156

 Training bag [0/319] bag loss: 0.1868
 Training bag [1/319] bag loss: 0.9020
 Training bag [2/319] bag loss: 0.3471
 Training bag [3/319] bag loss: 0.1635
 Training bag [4/319] bag loss: 0.3033
 Training bag [5/319] bag loss: 0.1624
 Training bag [6/319] bag loss: 0.1501
 Training bag [7/319] bag loss: 0.5594
 Training bag [8/319] bag loss: 0.3170
 Training bag [9/319] bag loss: 0.4102
 Training bag [10/319] bag loss: 0.2468
 Training bag [11/319] bag loss: 0.2611
 Training bag [12/319] bag loss: 0.2664
 Training bag [13/319] bag loss: 1.7221
 Training bag [14/319] bag loss: 0.3084
 Training bag [15/319] bag loss: 0.5868
 Training bag [16/319] bag loss: 0.2042
 Training bag [17/319] bag loss: 0.1730
 Training bag [18/319] bag loss: 0.2584
 Training bag [19/319] bag loss: 0.3154
 Training bag [20/319] bag loss: 0.2359
 Training bag [21/319] bag loss: 0.2433
 Training bag [22/319] bag loss: 0.2535
 Training bag [23/319] bag loss: 0.2745
 Training bag [24/319] bag loss: 2.7443
 Training bag [25/319] bag loss: 0.1884
 Training bag [26/319] bag loss: 1.2846
 Training bag [27/319] bag loss: 0.5742
 Training bag [28/319] bag loss: 0.1890
 Training bag [29/319] bag loss: 0.1676
 Training bag [30/319] bag loss: 0.4433
 Training bag [31/319] bag loss: 0.4041
 Training bag [32/319] bag loss: 0.1598
 Training bag [33/319] bag loss: 0.4651
 Training bag [34/319] bag loss: 0.1592
 Training bag [35/319] bag loss: 0.8934
 Training bag [36/319] bag loss: 1.0428
 Training bag [37/319] bag loss: 0.1461
 Training bag [38/319] bag loss: 0.1580
 Training bag [39/319] bag loss: 0.4165
 Training bag [40/319] bag loss: 0.3006
 Training bag [41/319] bag loss: 0.2873
 Training bag [42/319] bag loss: 1.3987
 Training bag [43/319] bag loss: 0.3995
 Training bag [44/319] bag loss: 0.3026
 Training bag [45/319] bag loss: 0.3063
 Training bag [46/319] bag loss: 0.1781
 Training bag [47/319] bag loss: 0.3683
 Training bag [48/319] bag loss: 0.3843
 Training bag [49/319] bag loss: 0.2705
 Training bag [50/319] bag loss: 0.2634
 Training bag [51/319] bag loss: 0.9007
 Training bag [52/319] bag loss: 0.3351
 Training bag [53/319] bag loss: 0.3824
 Training bag [54/319] bag loss: 0.4119
 Training bag [55/319] bag loss: 0.4575
 Training bag [56/319] bag loss: 0.1752
 Training bag [57/319] bag loss: 0.1701
 Training bag [58/319] bag loss: 0.3915
 Training bag [59/319] bag loss: 0.9652
 Training bag [60/319] bag loss: 0.2022
 Training bag [61/319] bag loss: 0.2496
 Training bag [62/319] bag loss: 0.1774
 Training bag [63/319] bag loss: 0.3754
 Training bag [64/319] bag loss: 0.2668
 Training bag [65/319] bag loss: 0.3440
 Training bag [66/319] bag loss: 0.5455
 Training bag [67/319] bag loss: 0.1637
 Training bag [68/319] bag loss: 0.3335
 Training bag [69/319] bag loss: 0.2106
 Training bag [70/319] bag loss: 0.2171
 Training bag [71/319] bag loss: 0.2146
 Training bag [72/319] bag loss: 0.1811
 Training bag [73/319] bag loss: 2.1559
 Training bag [74/319] bag loss: 0.5745
 Training bag [75/319] bag loss: 0.3479
 Training bag [76/319] bag loss: 0.2173
 Training bag [77/319] bag loss: 1.0883
 Training bag [78/319] bag loss: 0.1661
 Training bag [79/319] bag loss: 0.2775
 Training bag [80/319] bag loss: 0.3126
 Training bag [81/319] bag loss: 0.2918
 Training bag [82/319] bag loss: 1.7454
 Training bag [83/319] bag loss: 0.1772
 Training bag [84/319] bag loss: 0.1731
 Training bag [85/319] bag loss: 0.5057
 Training bag [86/319] bag loss: 0.2894
 Training bag [87/319] bag loss: 0.2624
 Training bag [88/319] bag loss: 0.2792
 Training bag [89/319] bag loss: 0.2357
 Training bag [90/319] bag loss: 0.1318
 Training bag [91/319] bag loss: 0.8484
 Training bag [92/319] bag loss: 0.0580
 Training bag [93/319] bag loss: 0.1055
 Training bag [94/319] bag loss: 0.1291
 Training bag [95/319] bag loss: 0.0736
 Training bag [96/319] bag loss: 0.1257
 Training bag [97/319] bag loss: 0.0605
 Training bag [98/319] bag loss: 0.8926
 Training bag [99/319] bag loss: 0.0710
 Training bag [100/319] bag loss: 0.1223
 Training bag [101/319] bag loss: 0.5104
 Training bag [102/319] bag loss: 0.2143
 Training bag [103/319] bag loss: 0.3182
 Training bag [104/319] bag loss: 0.2744
 Training bag [105/319] bag loss: 0.2650
 Training bag [106/319] bag loss: 0.2237
 Training bag [107/319] bag loss: 0.2233
 Training bag [108/319] bag loss: 0.5252
 Training bag [109/319] bag loss: 0.2649
 Training bag [110/319] bag loss: 1.7888
 Training bag [111/319] bag loss: 0.1646
 Training bag [112/319] bag loss: 0.2865
 Training bag [113/319] bag loss: 0.2673
 Training bag [114/319] bag loss: 0.2661
 Training bag [115/319] bag loss: 0.2292
 Training bag [116/319] bag loss: 0.3572
 Training bag [117/319] bag loss: 0.1782
 Training bag [118/319] bag loss: 0.2555
 Training bag [119/319] bag loss: 0.1832
 Training bag [120/319] bag loss: 0.4631
 Training bag [121/319] bag loss: 0.3563
 Training bag [122/319] bag loss: 0.3593
 Training bag [123/319] bag loss: 0.2273
 Training bag [124/319] bag loss: 0.1915
 Training bag [125/319] bag loss: 2.1129
 Training bag [126/319] bag loss: 0.3488
 Training bag [127/319] bag loss: 0.1602
 Training bag [128/319] bag loss: 0.7790
 Training bag [129/319] bag loss: 0.6105
