==========================================
SLURM_JOB_ID = 14488825
SLURM_JOB_NODELIST = d11-28
TMPDIR = /tmp/SLURM_14488825
==========================================

*-*-ID-*-* TRAINING GCN AGG W 3 LAYERS, 32 EDGES PER NODE ON Camelyon16

N Training Samples: 319
N Testing Samples: 80

  0%|          | 0/99 [00:00<?, ?it/s]
  1%|          | 1/99 [12:10<19:52:46, 730.27s/it]
  2%|▏         | 2/99 [24:16<19:36:50, 727.94s/it]
  3%|▎         | 3/99 [36:44<19:38:58, 736.86s/it]
  4%|▍         | 4/99 [49:38<19:49:55, 751.53s/it]
  5%|▌         | 5/99 [1:02:48<19:59:09, 765.42s/it]
  6%|▌         | 6/99 [1:16:24<20:13:07, 782.66s/it]
  7%|▋         | 7/99 [1:29:56<20:14:45, 792.24s/it]
  8%|▊         | 8/99 [1:43:26<20:10:18, 798.00s/it]
  9%|▉         | 9/99 [1:57:04<20:06:13, 804.15s/it]
 10%|█         | 10/99 [2:10:43<19:59:37, 808.73s/it]
 11%|█         | 11/99 [2:24:20<19:49:54, 811.30s/it]
 12%|█▏        | 12/99 [2:38:06<19:43:06, 815.94s/it]
 13%|█▎        | 13/99 [2:51:48<19:32:04, 817.73s/it]
 14%|█▍        | 14/99 [3:05:26<19:18:21, 817.67s/it]
 15%|█▌        | 15/99 [3:19:15<19:09:49, 821.30s/it]
 16%|█▌        | 16/99 [3:33:01<18:58:01, 822.66s/it]
 17%|█▋        | 17/99 [3:46:51<18:47:05, 824.71s/it]
 18%|█▊        | 18/99 [4:00:45<18:37:05, 827.48s/it]
 19%|█▉        | 19/99 [4:14:30<18:22:24, 826.81s/it]
 20%|██        | 20/99 [4:28:21<18:10:28, 828.21s/it]
 21%|██        | 21/99 [4:42:11<17:57:09, 828.58s/it]
 22%|██▏       | 22/99 [4:55:58<17:42:40, 828.06s/it]
 23%|██▎       | 23/99 [5:09:40<17:26:43, 826.36s/it]
 24%|██▍       | 24/99 [5:23:24<17:12:02, 825.64s/it]
 25%|██▌       | 25/99 [5:37:29<17:05:24, 831.41s/it]
 26%|██▋       | 26/99 [5:51:13<16:48:53, 829.23s/it]
 27%|██▋       | 27/99 [6:05:00<16:34:21, 828.63s/it]
 28%|██▊       | 28/99 [6:18:50<16:21:02, 829.05s/it]
 29%|██▉       | 29/99 [6:31:05<15:34:06, 800.66s/it]
 30%|███       | 30/99 [6:43:18<14:57:25, 780.36s/it]
 31%|███▏      | 31/99 [6:55:33<14:28:56, 766.71s/it]
 Training bag [0/319] bag loss: 0.5887
 Training bag [1/319] bag loss: 2.0885
 Training bag [2/319] bag loss: 1.1019
 Training bag [3/319] bag loss: 0.6186
 Training bag [4/319] bag loss: 0.5894
 Training bag [5/319] bag loss: 0.5109
 Training bag [6/319] bag loss: 0.4530
 Training bag [7/319] bag loss: 0.4125
 Training bag [8/319] bag loss: 0.3925
 Training bag [9/319] bag loss: 0.3821
 Training bag [81/319] bag loss: 1.2789
 Training bag [82/319] bag loss: 0.4444
 Training bag [83/319] bag loss: 0.4552
 Training bag [84/319] bag loss: 0.4519
 Training bag [85/319] bag loss: 0.4276
 Training bag [86/319] bag loss: 1.2963
 Training bag [87/319] bag loss: 0.4597
 Training bag [88/319] bag loss: 0.4368
 Training bag [89/319] bag loss: 1.0965
 Training bag [90/319] bag loss: 0.8761
 Training bag [91/319] bag loss: 0.5677
 Training bag [92/319] bag loss: 0.5781
 Training bag [93/319] bag loss: 0.9139
 Training bag [94/319] bag loss: 0.6453
 Training bag [95/319] bag loss: 0.7341
 Training bag [96/319] bag loss: 0.7409
 Training bag [97/319] bag loss: 0.6780
 Training bag [98/319] bag loss: 0.5889
 Training bag [99/319] bag loss: 0.6946
 Training bag [100/319] bag loss: 0.8368
 Training bag [101/319] bag loss: 0.7809
 Training bag [102/319] bag loss: 0.7328
 Training bag [103/319] bag loss: 0.7267
 Training bag [104/319] bag loss: 0.6619
 Training bag [105/319] bag loss: 0.8181
 Training bag [106/319] bag loss: 0.5879
 Training bag [107/319] bag loss: 0.5723
 Training bag [108/319] bag loss: 0.8551
 Training bag [109/319] bag loss: 0.5637
 Training bag [110/319] bag loss: 0.5618
 Training bag [111/319] bag loss: 0.5185
 Training bag [112/319] bag loss: 1.0200
 Training bag [113/319] bag loss: 0.8934
 Training bag [114/319] bag loss: 0.8181
 Training bag [115/319] bag loss: 0.6511
 Training bag [116/319] bag loss: 0.7022
 Training bag [117/319] bag loss: 0.6737
 Training bag [118/319] bag loss: 0.6555
 Training bag [119/319] bag loss: 0.7632
 Training bag [120/319] bag loss: 0.7517
 Training bag [121/319] bag loss: 0.6880
 Training bag [122/319] bag loss: 0.6525
 Training bag [123/319] bag loss: 0.5864
 Training bag [124/319] bag loss: 0.5444
 Training bag [125/319] bag loss: 0.4958
 Training bag [126/319] bag loss: 1.1040
 Training bag [127/319] bag loss: 1.0166
 Training bag [128/319] bag loss: 0.8268
 Training bag [129/319] bag loss: 0.7538
 Training bag [130/319] bag loss: 0.6467
 Training bag [131/319] bag loss: 0.7183
 Training bag [132/319] bag loss: 0.6643
 Training bag [133/319] bag loss: 0.6157
 Training bag [134/319] bag loss: 0.8620
 Training bag [135/319] bag loss: 0.6749
 Training bag [136/319] bag loss: 0.7279
 Training bag [137/319] bag loss: 0.6567
 Training bag [138/319] bag loss: 0.5899
 Training bag [139/319] bag loss: 0.5797
 Training bag [140/319] bag loss: 0.7160
 Training bag [141/319] bag loss: 0.8705
 Training bag [142/319] bag loss: 0.5871
 Training bag [143/319] bag loss: 0.8087
 Training bag [144/319] bag loss: 0.7572
 Training bag [145/319] bag loss: 0.6571
 Training bag [146/319] bag loss: 0.6596
 Training bag [147/319] bag loss: 0.6585
 Training bag [148/319] bag loss: 0.8305
 Training bag [149/319] bag loss: 0.7769
 Training bag [150/319] bag loss: 0.6244
 Training bag [151/319] bag loss: 0.6214
 Training bag [152/319] bag loss: 0.6030
 Training bag [153/319] bag loss: 0.5460
 Training bag [154/319] bag loss: 1.1555
 Training bag [155/319] bag loss: 0.5065
 Training bag [156/319] bag loss: 0.4958
 Training bag [157/319] bag loss: 0.4971
 Training bag [158/319] bag loss: 0.4229
 Training bag [159/319] bag loss: 1.8183
 Training bag [160/319] bag loss: 0.4124
 Training bag [161/319] bag loss: 1.2022
 Training bag [162/319] bag loss: 0.4755
 Training bag [163/319] bag loss: 0.4796
 Training bag [164/319] bag loss: 1.1054
 Training bag [165/319] bag loss: 0.4987
 Training bag [166/319] bag loss: 0.9835
 Training bag [167/319] bag loss: 0.5360
 Training bag [168/319] bag loss: 0.9076
 Training bag [169/319] bag loss: 0.5769
 Training bag [170/319] bag loss: 0.5438
 Training bag [171/319] bag loss: 0.7569
 Training bag [172/319] bag loss: 0.5470
 Training bag [173/319] bag loss: 0.7995
 Training bag [174/319] bag loss: 0.8729
 Training bag [175/319] bag loss: 0.5925
 Training bag [176/319] bag loss: 0.5840
 Training bag [177/319] bag loss: 0.6006
 Training bag [178/319] bag loss: 0.8462
 Training bag [179/319] bag loss: 0.8220
 Training bag [180/319] bag loss: 0.6026
 Training bag [181/319] bag loss: 0.6025
 Training bag [182/319] bag loss: 0.7566
 Training bag [183/319] bag loss: 0.7711
 Training bag [184/319] bag loss: 0.7319
 Training bag [185/319] bag loss: 0.6684
 Training bag [186/319] bag loss: 0.7051
 Training bag [187/319] bag loss: 0.6213
 Training bag [188/319] bag loss: 0.7771
 Training bag [189/319] bag loss: 0.6909
 Training bag [190/319] bag loss: 0.7458
 Training bag [191/319] bag loss: 0.6819
 Training bag [192/319] bag loss: 0.7139
 Training bag [193/319] bag loss: 0.6330
 Training bag [194/319] bag loss: 0.7340
 Training bag [195/319] bag loss: 0.6042
 Training bag [196/319] bag loss: 0.6902
 Training bag [197/319] bag loss: 0.8721
 Training bag [198/319] bag loss: 0.5951
 Training bag [199/319] bag loss: 0.6788
 Training bag [200/319] bag loss: 0.6559
 Training bag [201/319] bag loss: 0.7849
 Training bag [202/319] bag loss: 0.6214
 Training bag [203/319] bag loss: 0.7723
 Training bag [204/319] bag loss: 0.6381
 Training bag [205/319] bag loss: 0.6035
 Training bag [206/319] bag loss: 0.5889
 Training bag [207/319] bag loss: 0.6393
 Training bag [208/319] bag loss: 0.7426
 Training bag [209/319] bag loss: 0.6891
 Training bag [210/319] bag loss: 0.5885
 Training bag [211/319] bag loss: 1.0902
 Training bag [212/319] bag loss: 0.5259
 Training bag [213/319] bag loss: 0.6219
 Training bag [214/319] bag loss: 0.7135
 Training bag [215/319] bag loss: 0.7569
 Training bag [216/319] bag loss: 0.6668
 Training bag [217/319] bag loss: 0.5416
 Training bag [218/319] bag loss: 1.3784
 Training bag [219/319] bag loss: 0.4924
 Training bag [220/319] bag loss: 0.5620
 Training bag [221/319] bag loss: 0.7380
 Training bag [222/319] bag loss: 0.5908
 Training bag [223/319] bag loss: 0.7721
 Training bag [224/319] bag loss: 0.6512
 Training bag [225/319] bag loss: 0.6059
 Training bag [226/319] bag loss: 0.6799
 Training bag [227/319] bag loss: 0.6407
 Training bag [228/319] bag loss: 0.5792
 Training bag [229/319] bag loss: 0.5615
 Training bag [230/319] bag loss: 0.5454
 Training bag [231/319] bag loss: 0.5325
 Training bag [232/319] bag loss: 0.6232
 Training bag [233/319] bag loss: 0.6764
 Training bag [234/319] bag loss: 0.6294
 Training bag [235/319] bag loss: 1.0558
 Training bag [236/319] bag loss: 0.6116
 Training bag [237/319] bag loss: 0.6210
 Training bag [238/319] bag loss: 0.5720
 Training bag [239/319] bag loss: 0.7225
 Training bag [240/319] bag loss: 0.7683
 Training bag [241/319] bag loss: 0.4763
 Training bag [242/319] bag loss: 0.5615
 Training bag [243/319] bag loss: 0.6879
 Training bag [244/319] bag loss: 0.6971
 Training bag [245/319] bag loss: 0.6818
 Training bag [246/319] bag loss: 0.7685
 Training bag [247/319] bag loss: 0.5947
 Training bag [248/319] bag loss: 0.6039
 Training bag [249/319] bag loss: 0.5810
 Training bag [250/319] bag loss: 0.5419
 Training bag [251/319] bag loss: 0.9524
 Training bag [252/319] bag loss: 0.5264
 Training bag [253/319] bag loss: 0.5160
 Training bag [254/319] bag loss: 0.5026
 Training bag [255/319] bag loss: 0.4843
 Training bag [256/319] bag loss: 0.4934
 Training bag [257/319] bag loss: 0.7717
 Training bag [258/319] bag loss: 0.4842
 Training bag [259/319] bag loss: 0.8208
 Training bag [260/319] bag loss: 0.6820
 Training bag [261/319] bag loss: 0.8935
 Training bag [262/319] bag loss: 0.6531
 Training bag [263/319] bag loss: 0.4313
 Training bag [264/319] bag loss: 0.4380
 Training bag [265/319] bag loss: 0.5864
 Training bag [266/319] bag loss: 0.4109
 Training bag [267/319] bag loss: 0.4020
 Training bag [268/319] bag loss: 1.1958
 Training bag [269/319] bag loss: 0.8448
 Training bag [270/319] bag loss: 0.7636
 Training bag [271/319] bag loss: 0.7130
 Training bag [272/319] bag loss: 0.7972
 Training bag [273/319] bag loss: 0.6243
 Training bag [274/319] bag loss: 0.5861
 Training bag [275/319] bag loss: 0.8517
 Training bag [276/319] bag loss: 0.5486
 Training bag [277/319] bag loss: 0.5487
 Training bag [278/319] bag loss: 0.5300
 Training bag [279/319] bag loss: 1.0393
 Training bag [280/319] bag loss: 0.7581
 Training bag [281/319] bag loss: 0.5905
 Training bag [282/319] bag loss: 0.5532
 Training bag [283/319] bag loss: 0.5260
 Training bag [284/319] bag loss: 0.9171
 Training bag [285/319] bag loss: 0.7085
 Training bag [286/319] bag loss: 0.5943
 Training bag [287/319] bag loss: 0.5876
 Training bag [288/319] bag loss: 0.5606
 Training bag [289/319] bag loss: 0.4929
 Training bag [290/319] bag loss: 0.4667
 Training bag [291/319] bag loss: 0.4509
 Training bag [292/319] bag loss: 0.8870
 Training bag [293/319] bag loss: 0.4427
 Training bag [294/319] bag loss: 0.4269
 Training bag [295/319] bag loss: 1.1584
 Training bag [296/319] bag loss: 0.4727
 Training bag [297/319] bag loss: 1.0776
 Training bag [298/319] bag loss: 0.4822
 Training bag [299/319] bag loss: 0.5571
 Training bag [300/319] bag loss: 0.5676
 Training bag [301/319] bag loss: 0.4891
 Training bag [302/319] bag loss: 0.4463
 Training bag [303/319] bag loss: 0.4091
 Training bag [304/319] bag loss: 0.3849
 Training bag [305/319] bag loss: 0.3747
 Training bag [306/319] bag loss: 0.3521
 Training bag [307/319] bag loss: 1.7482
 Training bag [308/319] bag loss: 0.3823
 Training bag [309/319] bag loss: 0.4162
 Training bag [310/319] bag loss: 1.2913
 Training bag [311/319] bag loss: 0.4434
 Training bag [312/319] bag loss: 0.4378
 Training bag [313/319] bag loss: 0.4479
 Training bag [314/319] bag loss: 0.4400
 Training bag [315/319] bag loss: 0.4276
 Training bag [316/319] bag loss: 1.1775
 Training bag [317/319] bag loss: 0.4388
 Training bag [318/319] bag loss: 0.9399
 Testing bag [0/80] bag loss: 0.4790
 Testing bag [1/80] bag loss: 0.8645
 Testing bag [2/80] bag loss: 0.4528
 Testing bag [3/80] bag loss: 0.4753
 Testing bag [4/80] bag loss: 0.4876
 Testing bag [5/80] bag loss: 0.9504
 Testing bag [6/80] bag loss: 0.4866
 Testing bag [7/80] bag loss: 0.8005
 Testing bag [8/80] bag loss: 0.5078
 Testing bag [9/80] bag loss: 0.5051
 Testing bag [10/80] bag loss: 0.4864
 Testing bag [11/80] bag loss: 0.4861
 Testing bag [12/80] bag loss: 0.8764
 Testing bag [13/80] bag loss: 0.4927
 Testing bag [14/80] bag loss: 0.9850
 Testing bag [15/80] bag loss: 0.9017
 Testing bag [16/80] bag loss: 0.4580
 Testing bag [17/80] bag loss: 0.4761
 Testing bag [18/80] bag loss: 0.4841
 Testing bag [19/80] bag loss: 0.9871
 Testing bag [20/80] bag loss: 0.4751
 Testing bag [21/80] bag loss: 0.4695
 Testing bag [22/80] bag loss: 0.4706
 Testing bag [23/80] bag loss: 0.8112
 Testing bag [24/80] bag loss: 0.4864
 Testing bag [25/80] bag loss: 0.8062
 Testing bag [26/80] bag loss: 0.5385
 Testing bag [27/80] bag loss: 0.4839
 Testing bag [28/80] bag loss: 0.4783
 Testing bag [29/80] bag loss: 0.4892
 Testing bag [30/80] bag loss: 0.4812
 Testing bag [31/80] bag loss: 0.8051
 Testing bag [32/80] bag loss: 0.5017
 Testing bag [33/80] bag loss: 0.8991
 Testing bag [34/80] bag loss: 0.4970
 Testing bag [35/80] bag loss: 0.4691
 Testing bag [36/80] bag loss: 0.4979
 Testing bag [37/80] bag loss: 1.0232
 Testing bag [38/80] bag loss: 0.4577
 Testing bag [39/80] bag loss: 0.4684
 Testing bag [40/80] bag loss: 0.8236
 Testing bag [41/80] bag loss: 0.4905
 Testing bag [42/80] bag loss: 0.4740
 Testing bag [43/80] bag loss: 0.4964
 Testing bag [44/80] bag loss: 0.4557
 Testing bag [45/80] bag loss: 0.7992
 Testing bag [46/80] bag loss: 0.4799
 Testing bag [47/80] bag loss: 0.6798
 Testing bag [48/80] bag loss: 0.4625
 Testing bag [49/80] bag loss: 0.5234
 Testing bag [50/80] bag loss: 0.5533
 Testing bag [51/80] bag loss: 0.4870
 Testing bag [52/80] bag loss: 0.9581
 Testing bag [53/80] bag loss: 0.9591
 Testing bag [54/80] bag loss: 0.4650
 Testing bag [55/80] bag loss: 0.4846
 Testing bag [56/80] bag loss: 0.7328
 Testing bag [57/80] bag loss: 0.5115
 Testing bag [58/80] bag loss: 0.8853
 Testing bag [59/80] bag loss: 0.9941
 Testing bag [60/80] bag loss: 0.4892
 Testing bag [61/80] bag loss: 0.7691
 Testing bag [62/80] bag loss: 0.4934
 Testing bag [63/80] bag loss: 0.7330
 Testing bag [64/80] bag loss: 0.4822
 Testing bag [65/80] bag loss: 1.0660
 Testing bag [66/80] bag loss: 0.4704
 Testing bag [67/80] bag loss: 0.7106
 Testing bag [68/80] bag loss: 0.9219
 Testing bag [69/80] bag loss: 0.4836
 Testing bag [70/80] bag loss: 0.5438
 Testing bag [71/80] bag loss: 0.5016
 Testing bag [72/80] bag loss: 0.7529
 Testing bag [73/80] bag loss: 1.0003
 Testing bag [74/80] bag loss: 0.4779
 Testing bag [75/80] bag loss: 0.4653
 Testing bag [76/80] bag loss: 0.5017
 Testing bag [77/80] bag loss: 0.8991
 Testing bag [78/80] bag loss: 0.4987
 Testing bag [79/80] bag loss: 0.9747
 Epoch [1/100] train loss: 0.6985 test loss: 0.6275, average score: 0.6375, AUC: class-0>>0.6393333333333333|class-1>>0.9233333333333333
TRUE LABELS
[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]
PREDICTIONS
[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]
--------------------------------------------------
Best model saved at: weights/04192023/20_3545.pth
Best thresholds ===>>> class-0>>0.6086936593055725|class-1>>0.3888148367404938

 Training bag [0/319] bag loss: 0.9815
 Training bag [1/319] bag loss: 0.7447
 Training bag [2/319] bag loss: 0.7141
 Training bag [3/319] bag loss: 1.0444
 Training bag [4/319] bag loss: 0.5747
 Training bag [5/319] bag loss: 0.5767
 Training bag [6/319] bag loss: 0.7219
 Training bag [7/319] bag loss: 0.5920
 Training bag [8/319] bag loss: 0.8515
 Training bag [9/319] bag loss: 0.7374
 Training bag [10/319] bag loss: 0.6163
 Training bag [11/319] bag loss: 0.5832
 Training bag [12/319] bag loss: 0.5380
 Training bag [13/319] bag loss: 0.9454
 Training bag [14/319] bag loss: 0.5040
 Training bag [15/319] bag loss: 0.5168
 Training bag [16/319] bag loss: 0.5102
 Training bag [17/319] bag loss: 0.4628
 Training bag [18/319] bag loss: 0.4425
 Training bag [19/319] bag loss: 1.2166
 Training bag [20/319] bag loss: 0.4420
 Training bag [21/319] bag loss: 0.4596
 Training bag [22/319] bag loss: 0.8789
 Training bag [23/319] bag loss: 0.4521
 Training bag [24/319] bag loss: 0.4829
 Training bag [25/319] bag loss: 0.4584
 Training bag [26/319] bag loss: 0.4310
 Training bag [27/319] bag loss: 0.4000
 Training bag [28/319] bag loss: 1.0134
 Training bag [29/319] bag loss: 0.9296
 Training bag [30/319] bag loss: 0.5536
 Training bag [31/319] bag loss: 0.4958
 Training bag [32/319] bag loss: 0.4636
 Training bag [33/319] bag loss: 0.7040
 Training bag [34/319] bag loss: 0.7849
 Training bag [35/319] bag loss: 0.4894
 Training bag [36/319] bag loss: 0.5223
 Training bag [37/319] bag loss: 0.5262
 Training bag [38/319] bag loss: 0.5128
 Training bag [39/319] bag loss: 0.4887
 Training bag [40/319] bag loss: 0.8137
 Training bag [41/319] bag loss: 1.0587
 Training bag [42/319] bag loss: 0.6809
 Training bag [43/319] bag loss: 0.6323
 Training bag [44/319] bag loss: 0.6535
 Training bag [45/319] bag loss: 0.7185
 Training bag [46/319] bag loss: 0.5881
 Training bag [47/319] bag loss: 0.5883
 Training bag [48/319] bag loss: 0.5408
 Training bag [49/319] bag loss: 0.4857
 Training bag [50/319] bag loss: 1.0329
 Training bag [51/319] bag loss: 0.4992
 Training bag [52/319] bag loss: 0.9784
 Training bag [53/319] bag loss: 0.8709
 Training bag [54/319] bag loss: 0.6376
 Training bag [55/319] bag loss: 0.5554
 Training bag [56/319] bag loss: 0.6431
 Training bag [57/319] bag loss: 0.5886
 Training bag [58/319] bag loss: 0.6429
 Training bag [59/319] bag loss: 0.6540
 Training bag [60/319] bag loss: 0.6319
 Training bag [61/319] bag loss: 0.6625
 Training bag [62/319] bag loss: 0.5834
 Training bag [63/319] bag loss: 0.6228
 Training bag [64/319] bag loss: 0.5478
 Training bag [65/319] bag loss: 0.4956
 Training bag [66/319] bag loss: 0.4707
 Training bag [67/319] bag loss: 0.8848
 Training bag [68/319] bag loss: 1.0393
 Training bag [69/319] bag loss: 0.6063
 Training bag [70/319] bag loss: 0.6976
 Training bag [71/319] bag loss: 0.5347
 Training bag [72/319] bag loss: 0.5326
 Training bag [73/319] bag loss: 0.5355
 Training bag [74/319] bag loss: 0.5192
 Training bag [75/319] bag loss: 0.5243
 Training bag [76/319] bag loss: 1.0383
 Training bag [77/319] bag loss: 0.4978
 Training bag [78/319] bag loss: 0.4924
 Training bag [79/319] bag loss: 0.4752
 Training bag [80/319] bag loss: 0.7719
 Training bag [81/319] bag loss: 0.9814
 Training bag [82/319] bag loss: 0.5438
 Training bag [83/319] bag loss: 0.5319
 Training bag [84/319] bag loss: 0.7834
 Training bag [85/319] bag loss: 0.6126
 Training bag [86/319] bag loss: 0.5887
 Training bag [87/319] bag loss: 0.8259
 Training bag [88/319] bag loss: 0.6160
 Training bag [89/319] bag loss: 0.7157
 Training bag [90/319] bag loss: 0.6013
 Training bag [91/319] bag loss: 0.5404
 Training bag [92/319] bag loss: 0.6059
 Training bag [93/319] bag loss: 0.5822
