==========================================
SLURM_JOB_ID = 14488814
SLURM_JOB_NODELIST = e17-04
TMPDIR = /tmp/SLURM_14488814
==========================================

*-*-ID-*-* TRAINING GCN AGG W 1 LAYERS, 4 EDGES PER NODE ON Camelyon16

N Training Samples: 319
N Testing Samples: 80

  0%|          | 0/99 [00:00<?, ?it/s]
  1%|          | 1/99 [12:20<20:09:21, 740.42s/it]
  2%|▏         | 2/99 [26:21<21:32:24, 799.43s/it]
  3%|▎         | 3/99 [39:25<21:08:09, 792.60s/it]
  4%|▍         | 4/99 [51:01<19:54:27, 754.39s/it]
  5%|▌         | 5/99 [1:02:35<19:07:57, 732.74s/it]
  6%|▌         | 6/99 [1:14:09<18:35:15, 719.52s/it]
  7%|▋         | 7/99 [1:25:42<18:09:42, 710.68s/it]
  8%|▊         | 8/99 [1:37:13<17:48:40, 704.62s/it]
  9%|▉         | 9/99 [1:48:46<17:31:23, 700.93s/it]
 10%|█         | 10/99 [2:00:21<17:16:51, 699.00s/it]
 11%|█         | 11/99 [2:11:56<17:03:41, 697.98s/it]
 12%|█▏        | 12/99 [2:23:32<16:50:56, 697.20s/it]
 13%|█▎        | 13/99 [2:35:08<16:39:01, 696.99s/it]
 14%|█▍        | 14/99 [2:46:45<16:27:11, 696.85s/it]
 15%|█▌        | 15/99 [2:58:21<16:15:05, 696.50s/it]
 16%|█▌        | 16/99 [3:11:04<16:31:15, 716.57s/it]
 17%|█▋        | 17/99 [3:23:58<16:42:59, 733.90s/it]
 18%|█▊        | 18/99 [3:36:49<16:46:01, 745.21s/it]
 19%|█▉        | 19/99 [3:49:41<16:44:00, 753.01s/it]
 20%|██        | 20/99 [4:02:31<16:38:30, 758.36s/it]
 21%|██        | 21/99 [4:15:26<16:32:03, 763.12s/it]
 22%|██▏       | 22/99 [4:28:18<16:22:45, 765.79s/it]
 23%|██▎       | 23/99 [4:41:10<16:12:25, 767.70s/it]
 24%|██▍       | 24/99 [4:53:34<15:50:39, 760.52s/it]
 25%|██▌       | 25/99 [5:06:14<15:37:44, 760.33s/it]
 26%|██▋       | 26/99 [5:18:36<15:18:30, 754.93s/it]
 27%|██▋       | 27/99 [5:30:21<14:48:04, 740.06s/it]
 28%|██▊       | 28/99 [5:41:58<14:20:12, 726.93s/it]
 29%|██▉       | 29/99 [5:53:33<13:57:05, 717.51s/it]
 30%|███       | 30/99 [6:05:09<13:37:34, 710.94s/it]
 31%|███▏      | 31/99 [6:16:44<13:20:24, 706.24s/it]
 Training bag [0/319] bag loss: 0.8018
 Training bag [1/319] bag loss: 0.9911
 Training bag [2/319] bag loss: 0.8457
 Training bag [3/319] bag loss: 0.7287
 Training bag [4/319] bag loss: 0.7054
 Training bag [5/319] bag loss: 0.6467
 Training bag [6/319] bag loss: 0.8978
 Training bag [7/319] bag loss: 0.8309
 Training bag [8/319] bag loss: 0.6813
 Training bag [9/319] bag loss: 0.8737
 Training bag [95/319] bag loss: 0.9483
 Training bag [96/319] bag loss: 0.5944
 Training bag [97/319] bag loss: 0.7777
 Training bag [98/319] bag loss: 0.6983
 Training bag [99/319] bag loss: 0.5847
 Training bag [100/319] bag loss: 0.4216
 Training bag [101/319] bag loss: 0.6872
 Training bag [102/319] bag loss: 0.3956
 Training bag [103/319] bag loss: 0.3535
 Training bag [104/319] bag loss: 0.2210
 Training bag [105/319] bag loss: 0.1865
 Training bag [106/319] bag loss: 0.1370
 Training bag [107/319] bag loss: 0.1347
 Training bag [108/319] bag loss: 0.1058
 Training bag [109/319] bag loss: 2.5812
 Training bag [110/319] bag loss: 1.8735
 Training bag [111/319] bag loss: 1.1815
 Training bag [112/319] bag loss: 0.4832
 Training bag [113/319] bag loss: 0.5426
 Training bag [114/319] bag loss: 0.4967
 Training bag [115/319] bag loss: 0.4811
 Training bag [116/319] bag loss: 0.9297
 Training bag [117/319] bag loss: 0.4360
 Training bag [118/319] bag loss: 0.4335
 Training bag [119/319] bag loss: 0.5200
 Training bag [120/319] bag loss: 0.5397
 Training bag [121/319] bag loss: 0.7598
 Training bag [122/319] bag loss: 0.5795
 Training bag [123/319] bag loss: 0.3717
 Training bag [124/319] bag loss: 0.6650
 Training bag [125/319] bag loss: 0.6435
 Training bag [126/319] bag loss: 0.3139
 Training bag [127/319] bag loss: 0.3977
 Training bag [128/319] bag loss: 0.5889
 Training bag [129/319] bag loss: 0.4498
 Training bag [130/319] bag loss: 1.0286
 Training bag [131/319] bag loss: 1.0371
 Training bag [132/319] bag loss: 0.4992
 Training bag [133/319] bag loss: 0.4827
 Training bag [134/319] bag loss: 0.9688
 Training bag [135/319] bag loss: 0.8461
 Training bag [136/319] bag loss: 0.4182
 Training bag [137/319] bag loss: 0.5453
 Training bag [138/319] bag loss: 0.4591
 Training bag [139/319] bag loss: 0.5672
 Training bag [140/319] bag loss: 0.5101
 Training bag [141/319] bag loss: 0.4343
 Training bag [142/319] bag loss: 0.5106
 Training bag [143/319] bag loss: 0.5106
 Training bag [144/319] bag loss: 0.3701
 Training bag [145/319] bag loss: 0.5566
 Training bag [146/319] bag loss: 0.5889
 Training bag [147/319] bag loss: 0.4672
 Training bag [148/319] bag loss: 0.4213
 Training bag [149/319] bag loss: 0.2868
 Training bag [150/319] bag loss: 0.8746
 Training bag [151/319] bag loss: 0.7106
 Training bag [152/319] bag loss: 0.4350
 Training bag [153/319] bag loss: 0.2477
 Training bag [154/319] bag loss: 0.4058
 Training bag [155/319] bag loss: 0.4723
 Training bag [156/319] bag loss: 0.4726
 Training bag [157/319] bag loss: 0.3214
 Training bag [158/319] bag loss: 1.3402
 Training bag [159/319] bag loss: 0.5738
 Training bag [160/319] bag loss: 0.4514
 Training bag [161/319] bag loss: 0.2844
 Training bag [162/319] bag loss: 0.4070
 Training bag [163/319] bag loss: 0.3257
 Training bag [164/319] bag loss: 0.2821
 Training bag [165/319] bag loss: 0.2821
 Training bag [166/319] bag loss: 0.7458
 Training bag [167/319] bag loss: 0.8047
 Training bag [168/319] bag loss: 0.3232
 Training bag [169/319] bag loss: 0.5068
 Training bag [170/319] bag loss: 0.3419
 Training bag [171/319] bag loss: 0.2945
 Training bag [172/319] bag loss: 0.5648
 Training bag [173/319] bag loss: 0.4872
 Training bag [174/319] bag loss: 0.5282
 Training bag [175/319] bag loss: 0.3053
 Training bag [176/319] bag loss: 0.8683
 Training bag [177/319] bag loss: 1.0517
 Training bag [178/319] bag loss: 0.1558
 Training bag [179/319] bag loss: 0.1934
 Training bag [180/319] bag loss: 0.3883
 Training bag [181/319] bag loss: 1.1015
 Training bag [182/319] bag loss: 0.5385
 Training bag [183/319] bag loss: 0.1690
 Training bag [184/319] bag loss: 0.7279
 Training bag [185/319] bag loss: 0.4005
 Training bag [186/319] bag loss: 0.3074
 Training bag [187/319] bag loss: 0.2650
 Training bag [188/319] bag loss: 0.2349
 Training bag [189/319] bag loss: 0.2994
 Training bag [190/319] bag loss: 0.6206
 Training bag [191/319] bag loss: 0.2693
 Training bag [192/319] bag loss: 0.5378
 Training bag [193/319] bag loss: 0.3758
 Training bag [194/319] bag loss: 0.8610
 Training bag [195/319] bag loss: 0.4219
 Training bag [196/319] bag loss: 0.4611
 Training bag [197/319] bag loss: 0.3808
 Training bag [198/319] bag loss: 0.3183
 Training bag [199/319] bag loss: 0.4427
 Training bag [200/319] bag loss: 0.5470
 Training bag [201/319] bag loss: 0.2844
 Training bag [202/319] bag loss: 0.2197
 Training bag [203/319] bag loss: 0.1581
 Training bag [204/319] bag loss: 0.5111
 Training bag [205/319] bag loss: 0.1971
 Training bag [206/319] bag loss: 0.2113
 Training bag [207/319] bag loss: 0.1469
 Training bag [208/319] bag loss: 0.1159
 Training bag [209/319] bag loss: 0.0515
 Training bag [210/319] bag loss: 1.9649
 Training bag [211/319] bag loss: 0.1473
 Training bag [212/319] bag loss: 2.3733
 Training bag [213/319] bag loss: 0.2684
 Training bag [214/319] bag loss: 1.2145
 Training bag [215/319] bag loss: 0.2926
 Training bag [216/319] bag loss: 0.1320
 Training bag [217/319] bag loss: 0.5525
 Training bag [218/319] bag loss: 0.4364
 Training bag [219/319] bag loss: 0.3682
 Training bag [220/319] bag loss: 1.9415
 Training bag [221/319] bag loss: 0.3536
 Training bag [222/319] bag loss: 0.1539
 Training bag [223/319] bag loss: 0.4586
 Training bag [224/319] bag loss: 0.2900
 Training bag [225/319] bag loss: 0.2140
 Training bag [226/319] bag loss: 0.2868
 Training bag [227/319] bag loss: 0.2936
 Training bag [228/319] bag loss: 0.3344
 Training bag [229/319] bag loss: 0.2862
 Training bag [230/319] bag loss: 0.2095
 Training bag [231/319] bag loss: 0.7442
 Training bag [232/319] bag loss: 0.1940
 Training bag [233/319] bag loss: 0.3508
 Training bag [234/319] bag loss: 0.3636
 Training bag [235/319] bag loss: 0.3773
 Training bag [236/319] bag loss: 0.2096
 Training bag [237/319] bag loss: 0.1219
 Training bag [238/319] bag loss: 0.1386
 Training bag [239/319] bag loss: 0.7111
 Training bag [240/319] bag loss: 0.4267
 Training bag [241/319] bag loss: 0.4665
 Training bag [242/319] bag loss: 0.3348
 Training bag [243/319] bag loss: 0.7121
 Training bag [244/319] bag loss: 0.2676
 Training bag [245/319] bag loss: 0.3128
 Training bag [246/319] bag loss: 0.3996
 Training bag [247/319] bag loss: 0.1089
 Training bag [248/319] bag loss: 0.0553
 Training bag [249/319] bag loss: 0.0407
 Training bag [250/319] bag loss: 3.0525
 Training bag [251/319] bag loss: 0.0997
 Training bag [252/319] bag loss: 0.5777
 Training bag [253/319] bag loss: 0.3350
 Training bag [254/319] bag loss: 0.6132
 Training bag [255/319] bag loss: 0.2149
 Training bag [256/319] bag loss: 0.2961
 Training bag [257/319] bag loss: 0.3374
 Training bag [258/319] bag loss: 0.5184
 Training bag [259/319] bag loss: 0.2834
 Training bag [260/319] bag loss: 0.3103
 Training bag [261/319] bag loss: 0.4205
 Training bag [262/319] bag loss: 0.2055
 Training bag [263/319] bag loss: 0.2069
 Training bag [264/319] bag loss: 0.5991
 Training bag [265/319] bag loss: 0.2341
 Training bag [266/319] bag loss: 0.2375
 Training bag [267/319] bag loss: 1.6055
 Training bag [268/319] bag loss: 0.3825
 Training bag [269/319] bag loss: 0.2972
 Training bag [270/319] bag loss: 0.1402
 Training bag [271/319] bag loss: 0.1013
 Training bag [272/319] bag loss: 0.7649
 Training bag [273/319] bag loss: 0.7268
 Training bag [274/319] bag loss: 0.0964
 Training bag [275/319] bag loss: 0.9209
 Training bag [276/319] bag loss: 0.2886
 Training bag [277/319] bag loss: 0.4336
 Training bag [278/319] bag loss: 0.2433
 Training bag [279/319] bag loss: 0.0995
 Training bag [280/319] bag loss: 0.4940
 Training bag [281/319] bag loss: 1.4659
 Training bag [282/319] bag loss: 0.3928
 Training bag [283/319] bag loss: 0.1662
 Training bag [284/319] bag loss: 0.3155
 Training bag [285/319] bag loss: 0.2610
 Training bag [286/319] bag loss: 0.2706
 Training bag [287/319] bag loss: 0.1818
 Training bag [288/319] bag loss: 2.4966
 Training bag [289/319] bag loss: 0.3247
 Training bag [290/319] bag loss: 0.2804
 Training bag [291/319] bag loss: 0.3173
 Training bag [292/319] bag loss: 0.4732
 Training bag [293/319] bag loss: 1.9596
 Training bag [294/319] bag loss: 0.3367
 Training bag [295/319] bag loss: 0.3543
 Training bag [296/319] bag loss: 0.3939
 Training bag [297/319] bag loss: 0.3745
 Training bag [298/319] bag loss: 0.3262
 Training bag [299/319] bag loss: 0.9743
 Training bag [300/319] bag loss: 0.3362
 Training bag [301/319] bag loss: 1.1922
 Training bag [302/319] bag loss: 0.4891
 Training bag [303/319] bag loss: 0.7698
 Training bag [304/319] bag loss: 0.3318
 Training bag [305/319] bag loss: 0.2124
 Training bag [306/319] bag loss: 0.2481
 Training bag [307/319] bag loss: 1.3011
 Training bag [308/319] bag loss: 0.3657
 Training bag [309/319] bag loss: 0.2040
 Training bag [310/319] bag loss: 1.0309
 Training bag [311/319] bag loss: 1.1302
 Training bag [312/319] bag loss: 0.1595
 Training bag [313/319] bag loss: 0.2829
 Training bag [314/319] bag loss: 0.3524
 Training bag [315/319] bag loss: 0.3101
 Training bag [316/319] bag loss: 0.1931
 Training bag [317/319] bag loss: 0.3039
 Training bag [318/319] bag loss: 0.3164
 Testing bag [0/80] bag loss: 2.5366
 Testing bag [1/80] bag loss: 0.5970
 Testing bag [2/80] bag loss: 1.6865
 Testing bag [3/80] bag loss: 0.2060
 Testing bag [4/80] bag loss: 0.2801
 Testing bag [5/80] bag loss: 0.3138
 Testing bag [6/80] bag loss: 0.2248
 Testing bag [7/80] bag loss: 0.1891
 Testing bag [8/80] bag loss: 0.2740
 Testing bag [9/80] bag loss: 1.5042
 Testing bag [10/80] bag loss: 0.2376
 Testing bag [11/80] bag loss: 0.1965
 Testing bag [12/80] bag loss: 0.3456
 Testing bag [13/80] bag loss: 0.1704
 Testing bag [14/80] bag loss: 1.7460
 Testing bag [15/80] bag loss: 0.2429
 Testing bag [16/80] bag loss: 0.2260
 Testing bag [17/80] bag loss: 0.1950
 Testing bag [18/80] bag loss: 0.2247
 Testing bag [19/80] bag loss: 0.2309
 Testing bag [20/80] bag loss: 0.2506
 Testing bag [21/80] bag loss: 0.1695
 Testing bag [22/80] bag loss: 0.2361
 Testing bag [23/80] bag loss: 0.2782
 Testing bag [24/80] bag loss: 2.1835
 Testing bag [25/80] bag loss: 0.2619
 Testing bag [26/80] bag loss: 0.2531
 Testing bag [27/80] bag loss: 0.2387
 Testing bag [28/80] bag loss: 0.2728
 Testing bag [29/80] bag loss: 0.2253
 Testing bag [30/80] bag loss: 0.3111
 Testing bag [31/80] bag loss: 1.2446
 Testing bag [32/80] bag loss: 1.9669
 Testing bag [33/80] bag loss: 0.2547
 Testing bag [34/80] bag loss: 1.7818
 Testing bag [35/80] bag loss: 0.2353
 Testing bag [36/80] bag loss: 0.2385
 Testing bag [37/80] bag loss: 0.2271
 Testing bag [38/80] bag loss: 0.1702
 Testing bag [39/80] bag loss: 0.1725
 Testing bag [40/80] bag loss: 0.2792
 Testing bag [41/80] bag loss: 0.3026
 Testing bag [42/80] bag loss: 0.3576
 Testing bag [43/80] bag loss: 0.2485
 Testing bag [44/80] bag loss: 0.2353
 Testing bag [45/80] bag loss: 2.1653
 Testing bag [46/80] bag loss: 0.2580
 Testing bag [47/80] bag loss: 0.2687
 Testing bag [48/80] bag loss: 0.2561
 Testing bag [49/80] bag loss: 0.3043
 Testing bag [50/80] bag loss: 0.2462
 Testing bag [51/80] bag loss: 1.6135
 Testing bag [52/80] bag loss: 0.2447
 Testing bag [53/80] bag loss: 0.1764
 Testing bag [54/80] bag loss: 0.3158
 Testing bag [55/80] bag loss: 0.2435
 Testing bag [56/80] bag loss: 0.2508
 Testing bag [57/80] bag loss: 0.2576
 Testing bag [58/80] bag loss: 0.1808
 Testing bag [59/80] bag loss: 0.1894
 Testing bag [60/80] bag loss: 0.3049
 Testing bag [61/80] bag loss: 0.2435
 Testing bag [62/80] bag loss: 0.2698
 Testing bag [63/80] bag loss: 0.2000
 Testing bag [64/80] bag loss: 0.2925
 Testing bag [65/80] bag loss: 0.2482
 Testing bag [66/80] bag loss: 1.6516
 Testing bag [67/80] bag loss: 0.1683
 Testing bag [68/80] bag loss: 0.2400
 Testing bag [69/80] bag loss: 0.8686
 Testing bag [70/80] bag loss: 0.4841
 Testing bag [71/80] bag loss: 0.2560
 Testing bag [72/80] bag loss: 0.2478
 Testing bag [73/80] bag loss: 1.8912
 Testing bag [74/80] bag loss: 2.4908
 Testing bag [75/80] bag loss: 2.0081
 Testing bag [76/80] bag loss: 0.2337
 Testing bag [77/80] bag loss: 0.3714
 Testing bag [78/80] bag loss: 0.2395
 Testing bag [79/80] bag loss: 0.2368
 Epoch [1/100] train loss: 0.5730 test loss: 0.5493, average score: 0.8375, AUC: class-0>>0.8606666666666667|class-1>>0.9386666666666666
TRUE LABELS
[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]
PREDICTIONS
[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
--------------------------------------------------
Best model saved at: weights/04192023/9_3738.pth
Best thresholds ===>>> class-0>>0.6866002082824707|class-1>>0.19023583829402924

 Training bag [0/319] bag loss: 0.2190
 Training bag [1/319] bag loss: 0.1808
 Training bag [2/319] bag loss: 0.2772
 Training bag [3/319] bag loss: 0.3349
 Training bag [4/319] bag loss: 0.2193
 Training bag [5/319] bag loss: 0.2081
 Training bag [6/319] bag loss: 0.0975
 Training bag [7/319] bag loss: 0.7012
 Training bag [8/319] bag loss: 0.1530
 Training bag [9/319] bag loss: 0.1047
 Training bag [10/319] bag loss: 1.0808
 Training bag [11/319] bag loss: 0.2886
 Training bag [12/319] bag loss: 0.1654
 Training bag [13/319] bag loss: 0.1299
 Training bag [14/319] bag loss: 0.3120
 Training bag [15/319] bag loss: 0.1328
 Training bag [16/319] bag loss: 0.4355
 Training bag [17/319] bag loss: 0.3031
 Training bag [18/319] bag loss: 0.1229
 Training bag [19/319] bag loss: 0.3123
 Training bag [20/319] bag loss: 0.3300
 Training bag [21/319] bag loss: 0.2565
 Training bag [22/319] bag loss: 0.3951
 Training bag [23/319] bag loss: 0.2106
 Training bag [24/319] bag loss: 0.2341
 Training bag [25/319] bag loss: 3.0635
 Training bag [26/319] bag loss: 0.1897
 Training bag [27/319] bag loss: 0.3523
 Training bag [28/319] bag loss: 0.1768
 Training bag [29/319] bag loss: 0.1626
 Training bag [30/319] bag loss: 0.1432
 Training bag [31/319] bag loss: 0.3357
 Training bag [32/319] bag loss: 0.1192
 Training bag [33/319] bag loss: 0.1278
 Training bag [34/319] bag loss: 0.2985
 Training bag [35/319] bag loss: 0.1449
 Training bag [36/319] bag loss: 0.1908
 Training bag [37/319] bag loss: 0.4067
 Training bag [38/319] bag loss: 0.4327
 Training bag [39/319] bag loss: 0.3667
 Training bag [40/319] bag loss: 0.2759
 Training bag [41/319] bag loss: 0.1957
 Training bag [42/319] bag loss: 0.0640
 Training bag [43/319] bag loss: 0.0418
 Training bag [44/319] bag loss: 0.9999
 Training bag [45/319] bag loss: 0.0338
 Training bag [46/319] bag loss: 1.9639
 Training bag [47/319] bag loss: 0.1331
 Training bag [48/319] bag loss: 0.4529
 Training bag [49/319] bag loss: 0.1845
 Training bag [50/319] bag loss: 0.1774
 Training bag [51/319] bag loss: 0.1759
 Training bag [52/319] bag loss: 1.3888
 Training bag [53/319] bag loss: 0.7224
 Training bag [54/319] bag loss: 1.7510
 Training bag [55/319] bag loss: 0.4988
 Training bag [56/319] bag loss: 0.3057
 Training bag [57/319] bag loss: 0.2836
 Training bag [58/319] bag loss: 0.2170
 Training bag [59/319] bag loss: 0.2505
 Training bag [60/319] bag loss: 0.6353
 Training bag [61/319] bag loss: 0.1876
 Training bag [62/319] bag loss: 0.4009
 Training bag [63/319] bag loss: 0.2459
 Training bag [64/319] bag loss: 0.1804
 Training bag [65/319] bag loss: 0.3296
 Training bag [66/319] bag loss: 0.2307
 Training bag [67/319] bag loss: 0.4783
 Training bag [68/319] bag loss: 0.4391
 Training bag [69/319] bag loss: 0.6601
 Training bag [70/319] bag loss: 0.2136
 Training bag [71/319] bag loss: 0.2866
 Training bag [72/319] bag loss: 0.5146
 Training bag [73/319] bag loss: 0.1534
 Training bag [74/319] bag loss: 0.4304
 Training bag [75/319] bag loss: 0.2525
 Training bag [76/319] bag loss: 0.2137
 Training bag [77/319] bag loss: 0.1794
 Training bag [78/319] bag loss: 0.2006
 Training bag [79/319] bag loss: 0.2934
 Training bag [80/319] bag loss: 0.3037
 Training bag [81/319] bag loss: 0.2090
 Training bag [82/319] bag loss: 0.2338
 Training bag [83/319] bag loss: 0.5591
 Training bag [84/319] bag loss: 0.1273
 Training bag [85/319] bag loss: 0.1214
 Training bag [86/319] bag loss: 0.0895
 Training bag [87/319] bag loss: 0.1935
 Training bag [88/319] bag loss: 0.0904
 Training bag [89/319] bag loss: 0.0207
 Training bag [90/319] bag loss: 0.0160
 Training bag [91/319] bag loss: 0.0178
 Training bag [92/319] bag loss: 0.0335
 Training bag [93/319] bag loss: 0.0160
