==========================================
SLURM_JOB_ID = 14415720
SLURM_JOB_NODELIST = d05-29
TMPDIR = /tmp/SLURM_14415720
==========================================

*-*-ID-*-* TRAINING GCN AGG W 2 LAYERS, 2 EDGES PER NODE ON Camelyon16

N Training Samples: 319
N Testing Samples: 80

  0%|          | 0/99 [00:00<?, ?it/s]
  1%|          | 1/99 [12:49<20:57:29, 769.90s/it]
  2%|▏         | 2/99 [25:01<20:08:14, 747.36s/it]
  3%|▎         | 3/99 [37:07<19:40:12, 737.63s/it]
  4%|▍         | 4/99 [49:02<19:13:50, 728.74s/it]
  5%|▌         | 5/99 [1:00:34<18:40:49, 715.42s/it]
  6%|▌         | 6/99 [1:12:00<18:13:15, 705.33s/it]
  7%|▋         | 7/99 [1:22:42<17:29:57, 684.76s/it]
  8%|▊         | 8/99 [1:33:23<16:57:23, 670.81s/it]
  9%|▉         | 9/99 [1:44:10<16:35:11, 663.46s/it]
 10%|█         | 10/99 [1:55:34<16:33:24, 669.71s/it]
 11%|█         | 11/99 [2:07:12<16:34:51, 678.31s/it]
 12%|█▏        | 12/99 [2:17:47<16:04:35, 665.24s/it]
 13%|█▎        | 13/99 [2:29:47<16:17:19, 681.86s/it]
 14%|█▍        | 14/99 [2:40:29<15:48:38, 669.63s/it]
 15%|█▌        | 15/99 [2:51:32<15:34:59, 667.85s/it]
 16%|█▌        | 16/99 [3:02:59<15:31:34, 673.43s/it]
 17%|█▋        | 17/99 [3:13:59<15:14:43, 669.31s/it]
 18%|█▊        | 18/99 [3:25:40<15:16:34, 678.94s/it]
 19%|█▉        | 19/99 [3:36:16<14:48:17, 666.22s/it]
 20%|██        | 20/99 [3:47:39<14:43:45, 671.21s/it]
 21%|██        | 21/99 [3:57:58<14:12:05, 655.46s/it]
 22%|██▏       | 22/99 [4:08:17<13:47:01, 644.43s/it]
 23%|██▎       | 23/99 [4:19:12<13:40:20, 647.64s/it]
 24%|██▍       | 24/99 [4:29:56<13:28:07, 646.50s/it]
 25%|██▌       | 25/99 [4:40:31<13:13:15, 643.18s/it]
 26%|██▋       | 26/99 [4:51:11<13:01:24, 642.25s/it]
 27%|██▋       | 27/99 [5:02:24<13:01:33, 651.30s/it]
 28%|██▊       | 28/99 [5:13:25<12:54:07, 654.18s/it]
 29%|██▉       | 29/99 [5:24:32<12:47:45, 658.08s/it]
 30%|███       | 30/99 [5:35:32<12:37:41, 658.86s/it]
 31%|███▏      | 31/99 [5:46:12<12:20:18, 653.21s/it]
 32%|███▏      | 32/99 [5:57:14<12:12:11, 655.70s/it]
 Training bag [0/319] bag loss: 0.5813
 Training bag [1/319] bag loss: 0.2622
 Training bag [2/319] bag loss: 2.4158
 Training bag [3/319] bag loss: 1.6410
 Training bag [4/319] bag loss: 1.0822
 Training bag [5/319] bag loss: 0.7160
 Training bag [6/319] bag loss: 0.6703
 Training bag [7/319] bag loss: 0.9200
 Training bag [8/319] bag loss: 0.8457
 Training bag [9/319] bag loss: 0.7230
 Training bag [229/319] bag loss: 1.2630
 Training bag [230/319] bag loss: 0.5067
 Training bag [231/319] bag loss: 0.5376
 Training bag [232/319] bag loss: 1.0531
 Training bag [233/319] bag loss: 0.9292
 Training bag [234/319] bag loss: 0.5483
 Training bag [235/319] bag loss: 0.6687
 Training bag [236/319] bag loss: 0.8342
 Training bag [237/319] bag loss: 0.6021
 Training bag [238/319] bag loss: 0.5169
 Training bag [239/319] bag loss: 0.5095
 Training bag [240/319] bag loss: 0.5215
 Training bag [241/319] bag loss: 0.4015
 Training bag [242/319] bag loss: 1.1872
 Training bag [243/319] bag loss: 0.4097
 Training bag [244/319] bag loss: 0.3704
 Training bag [245/319] bag loss: 1.1931
 Training bag [246/319] bag loss: 1.1785
 Training bag [247/319] bag loss: 0.9381
 Training bag [248/319] bag loss: 0.7860
 Training bag [249/319] bag loss: 0.5281
 Training bag [250/319] bag loss: 0.5136
 Training bag [251/319] bag loss: 0.7667
 Training bag [252/319] bag loss: 0.7318
 Training bag [253/319] bag loss: 0.8365
 Training bag [254/319] bag loss: 0.6046
 Training bag [255/319] bag loss: 0.8138
 Training bag [256/319] bag loss: 0.7277
 Training bag [257/319] bag loss: 0.7195
 Training bag [258/319] bag loss: 0.6125
 Training bag [259/319] bag loss: 0.5992
 Training bag [260/319] bag loss: 0.5162
 Training bag [261/319] bag loss: 1.0002
 Training bag [262/319] bag loss: 0.4729
 Training bag [263/319] bag loss: 0.8825
 Training bag [264/319] bag loss: 0.4924
 Training bag [265/319] bag loss: 0.5272
 Training bag [266/319] bag loss: 0.7930
 Training bag [267/319] bag loss: 0.5210
 Training bag [268/319] bag loss: 0.4498
 Training bag [269/319] bag loss: 0.4789
 Training bag [270/319] bag loss: 0.4561
 Training bag [271/319] bag loss: 0.3655
 Training bag [272/319] bag loss: 0.2591
 Training bag [273/319] bag loss: 0.2165
 Training bag [274/319] bag loss: 0.1395
 Training bag [275/319] bag loss: 0.1163
 Training bag [276/319] bag loss: 2.6871
 Training bag [277/319] bag loss: 0.1273
 Training bag [278/319] bag loss: 1.5943
 Training bag [279/319] bag loss: 0.3910
 Training bag [280/319] bag loss: 0.9400
 Training bag [281/319] bag loss: 0.9606
 Training bag [282/319] bag loss: 0.3554
 Training bag [283/319] bag loss: 0.7312
 Training bag [284/319] bag loss: 0.8115
 Training bag [285/319] bag loss: 0.5111
 Training bag [286/319] bag loss: 0.7356
 Training bag [287/319] bag loss: 0.6676
 Training bag [288/319] bag loss: 0.8648
 Training bag [289/319] bag loss: 0.5726
 Training bag [290/319] bag loss: 0.5339
 Training bag [291/319] bag loss: 0.9001
 Training bag [292/319] bag loss: 0.5132
 Training bag [293/319] bag loss: 0.8951
 Training bag [294/319] bag loss: 0.6505
 Training bag [295/319] bag loss: 0.3649
 Training bag [296/319] bag loss: 0.5965
 Training bag [297/319] bag loss: 0.4102
 Training bag [298/319] bag loss: 1.3579
 Training bag [299/319] bag loss: 0.9853
 Training bag [300/319] bag loss: 0.4712
 Training bag [301/319] bag loss: 0.2237
 Training bag [302/319] bag loss: 0.7945
 Training bag [303/319] bag loss: 0.7208
 Training bag [304/319] bag loss: 0.6033
 Training bag [305/319] bag loss: 0.4463
 Training bag [306/319] bag loss: 0.4289
 Training bag [307/319] bag loss: 0.2843
 Training bag [308/319] bag loss: 1.4363
 Training bag [309/319] bag loss: 1.4030
 Training bag [310/319] bag loss: 0.3932
 Training bag [311/319] bag loss: 0.4553
 Training bag [312/319] bag loss: 0.5074
 Training bag [313/319] bag loss: 0.9432
 Training bag [314/319] bag loss: 0.4962
 Training bag [315/319] bag loss: 0.9979
 Training bag [316/319] bag loss: 0.5315
 Training bag [317/319] bag loss: 0.7028
 Training bag [318/319] bag loss: 0.5885
 Testing bag [0/80] bag loss: 0.4388
 Testing bag [1/80] bag loss: 0.9932
 Testing bag [2/80] bag loss: 0.5094
 Testing bag [3/80] bag loss: 0.7327
 Testing bag [4/80] bag loss: 0.7615
 Testing bag [5/80] bag loss: 0.7806
 Testing bag [6/80] bag loss: 0.7540
 Testing bag [7/80] bag loss: 0.7006
 Testing bag [8/80] bag loss: 0.9566
 Testing bag [9/80] bag loss: 0.6694
 Testing bag [10/80] bag loss: 0.7628
 Testing bag [11/80] bag loss: 0.5006
 Testing bag [12/80] bag loss: 0.7873
 Testing bag [13/80] bag loss: 0.6765
 Testing bag [14/80] bag loss: 0.7536
 Testing bag [15/80] bag loss: 0.8165
 Testing bag [16/80] bag loss: 0.6342
 Testing bag [17/80] bag loss: 0.6908
 Testing bag [18/80] bag loss: 0.8329
 Testing bag [19/80] bag loss: 0.7450
 Testing bag [20/80] bag loss: 0.7278
 Testing bag [21/80] bag loss: 0.7722
 Testing bag [22/80] bag loss: 0.5703
 Testing bag [23/80] bag loss: 0.7409
 Testing bag [24/80] bag loss: 0.4737
 Testing bag [25/80] bag loss: 0.7350
 Testing bag [26/80] bag loss: 0.7682
 Testing bag [27/80] bag loss: 0.5066
 Testing bag [28/80] bag loss: 0.8023
 Testing bag [29/80] bag loss: 0.6779
 Testing bag [30/80] bag loss: 0.5220
 Testing bag [31/80] bag loss: 0.7946
 Testing bag [32/80] bag loss: 0.7065
 Testing bag [33/80] bag loss: 0.4975
 Testing bag [34/80] bag loss: 0.7592
 Testing bag [35/80] bag loss: 0.7894
 Testing bag [36/80] bag loss: 0.7610
 Testing bag [37/80] bag loss: 0.8028
 Testing bag [38/80] bag loss: 0.5673
 Testing bag [39/80] bag loss: 0.5020
 Testing bag [40/80] bag loss: 0.5369
 Testing bag [41/80] bag loss: 0.7921
 Testing bag [42/80] bag loss: 0.5402
 Testing bag [43/80] bag loss: 0.6901
 Testing bag [44/80] bag loss: 0.5548
 Testing bag [45/80] bag loss: 0.5208
 Testing bag [46/80] bag loss: 0.6824
 Testing bag [47/80] bag loss: 0.7454
 Testing bag [48/80] bag loss: 0.5241
 Testing bag [49/80] bag loss: 0.6820
 Testing bag [50/80] bag loss: 0.3944
 Testing bag [51/80] bag loss: 0.7126
 Testing bag [52/80] bag loss: 0.5865
 Testing bag [53/80] bag loss: 0.7713
 Testing bag [54/80] bag loss: 0.7995
 Testing bag [55/80] bag loss: 0.7920
 Testing bag [56/80] bag loss: 0.9342
 Testing bag [57/80] bag loss: 0.7758
 Testing bag [58/80] bag loss: 0.5971
 Testing bag [59/80] bag loss: 0.7506
 Testing bag [60/80] bag loss: 0.7000
 Testing bag [61/80] bag loss: 0.5789
 Testing bag [62/80] bag loss: 0.4421
 Testing bag [63/80] bag loss: 0.5669
 Testing bag [64/80] bag loss: 0.5720
 Testing bag [65/80] bag loss: 0.8876
 Testing bag [66/80] bag loss: 0.7654
 Testing bag [67/80] bag loss: 0.7833
 Testing bag [68/80] bag loss: 0.2868
 Testing bag [69/80] bag loss: 0.8044
 Testing bag [70/80] bag loss: 0.8447
 Testing bag [71/80] bag loss: 0.7796
 Testing bag [72/80] bag loss: 0.8019
 Testing bag [73/80] bag loss: 0.5291
 Testing bag [74/80] bag loss: 0.5756
 Testing bag [75/80] bag loss: 0.4133
 Testing bag [76/80] bag loss: 0.8871
 Testing bag [77/80] bag loss: 0.4154
 Testing bag [78/80] bag loss: 0.5130
 Testing bag [79/80] bag loss: 0.8137
 Epoch [1/100] train loss: 0.7263 test loss: 0.6790, average score: 0.6125, AUC: class-0>>0.5986666666666667|class-1>>0.9533333333333333
Best model saved at: weights/04152023/3_323.pth
Best thresholds ===>>> class-0>>0.47648927569389343|class-1>>0.6132593154907227

 Training bag [0/319] bag loss: 0.4996
 Training bag [1/319] bag loss: 0.9653
 Training bag [2/319] bag loss: 0.3236
 Training bag [3/319] bag loss: 0.3239
 Training bag [4/319] bag loss: 0.7529
 Training bag [5/319] bag loss: 0.7375
 Training bag [6/319] bag loss: 0.6475
 Training bag [7/319] bag loss: 0.4429
 Training bag [8/319] bag loss: 0.8629
 Training bag [9/319] bag loss: 1.0098
 Training bag [10/319] bag loss: 0.6298
 Training bag [11/319] bag loss: 0.6691
 Training bag [12/319] bag loss: 0.6616
 Training bag [13/319] bag loss: 0.7457
 Training bag [14/319] bag loss: 0.6830
 Training bag [15/319] bag loss: 0.7199
 Training bag [16/319] bag loss: 0.5181
 Training bag [17/319] bag loss: 1.0867
 Training bag [18/319] bag loss: 0.4494
 Training bag [19/319] bag loss: 0.9272
 Training bag [20/319] bag loss: 0.5694
 Training bag [21/319] bag loss: 0.3568
 Training bag [22/319] bag loss: 0.5585
 Training bag [23/319] bag loss: 0.5913
 Training bag [24/319] bag loss: 0.5844
 Training bag [25/319] bag loss: 0.5586
 Training bag [26/319] bag loss: 0.3484
 Training bag [27/319] bag loss: 0.9592
 Training bag [28/319] bag loss: 0.2828
 Training bag [29/319] bag loss: 0.6166
 Training bag [30/319] bag loss: 0.4991
 Training bag [31/319] bag loss: 0.2741
 Training bag [32/319] bag loss: 0.4580
 Training bag [33/319] bag loss: 1.0260
 Training bag [34/319] bag loss: 0.2411
 Training bag [35/319] bag loss: 0.6505
 Training bag [36/319] bag loss: 0.2025
 Training bag [37/319] bag loss: 0.2508
 Training bag [38/319] bag loss: 0.4869
 Training bag [39/319] bag loss: 0.2395
 Training bag [40/319] bag loss: 0.5702
 Training bag [41/319] bag loss: 0.4758
 Training bag [42/319] bag loss: 0.4330
 Training bag [43/319] bag loss: 0.1583
 Training bag [44/319] bag loss: 0.1013
 Training bag [45/319] bag loss: 0.2002
 Training bag [46/319] bag loss: 0.0649
 Training bag [47/319] bag loss: 0.0561
 Training bag [48/319] bag loss: 0.0539
 Training bag [49/319] bag loss: 0.0460
 Training bag [50/319] bag loss: 0.0331
 Training bag [51/319] bag loss: 0.0186
 Training bag [52/319] bag loss: 4.8660
 Training bag [53/319] bag loss: 0.0524
 Training bag [54/319] bag loss: 0.1008
 Training bag [55/319] bag loss: 0.2546
 Training bag [56/319] bag loss: 0.1240
 Training bag [57/319] bag loss: 2.1699
 Training bag [58/319] bag loss: 1.3323
 Training bag [59/319] bag loss: 0.3436
 Training bag [60/319] bag loss: 0.6446
 Training bag [61/319] bag loss: 0.4872
 Training bag [62/319] bag loss: 0.4497
 Training bag [63/319] bag loss: 0.3020
 Training bag [64/319] bag loss: 0.2651
 Training bag [65/319] bag loss: 0.2390
 Training bag [66/319] bag loss: 0.1516
 Training bag [67/319] bag loss: 0.0703
 Training bag [68/319] bag loss: 0.0454
 Training bag [69/319] bag loss: 0.0597
 Training bag [70/319] bag loss: 2.3201
 Training bag [71/319] bag loss: 0.1621
 Training bag [72/319] bag loss: 0.1728
 Training bag [73/319] bag loss: 0.1769
 Training bag [74/319] bag loss: 0.1960
 Training bag [75/319] bag loss: 0.1215
 Training bag [76/319] bag loss: 1.1822
 Training bag [77/319] bag loss: 0.1145
 Training bag [78/319] bag loss: 0.1806
 Training bag [79/319] bag loss: 0.2050
 Training bag [80/319] bag loss: 0.1218
 Training bag [81/319] bag loss: 0.0712
 Training bag [82/319] bag loss: 0.9402
 Training bag [83/319] bag loss: 0.1126
 Training bag [84/319] bag loss: 0.6878
 Training bag [85/319] bag loss: 0.3322
 Training bag [86/319] bag loss: 0.4287
 Training bag [87/319] bag loss: 0.3514
 Training bag [88/319] bag loss: 1.8872
 Training bag [89/319] bag loss: 0.3354
 Training bag [90/319] bag loss: 0.1681
 Training bag [91/319] bag loss: 0.6628
 Training bag [92/319] bag loss: 0.4145
 Training bag [93/319] bag loss: 0.6845
 Training bag [94/319] bag loss: 0.3556
 Training bag [95/319] bag loss: 0.1679
 Training bag [96/319] bag loss: 0.2091
 Training bag [97/319] bag loss: 0.1515
 Training bag [98/319] bag loss: 0.1391
 Training bag [99/319] bag loss: 1.4066
 Training bag [100/319] bag loss: 0.1313
 Training bag [101/319] bag loss: 0.1903
 Training bag [102/319] bag loss: 0.3939
 Training bag [103/319] bag loss: 0.1808
 Training bag [104/319] bag loss: 1.4586
 Training bag [105/319] bag loss: 1.2028
 Training bag [106/319] bag loss: 1.7622
 Training bag [107/319] bag loss: 0.6923
 Training bag [108/319] bag loss: 0.4461
 Training bag [109/319] bag loss: 1.1425
 Training bag [110/319] bag loss: 0.4112
 Training bag [111/319] bag loss: 0.3169
 Training bag [112/319] bag loss: 0.9728
 Training bag [113/319] bag loss: 0.3487
 Training bag [114/319] bag loss: 0.2583
 Training bag [115/319] bag loss: 1.5701
 Training bag [116/319] bag loss: 0.2911
 Training bag [117/319] bag loss: 0.2907
 Training bag [118/319] bag loss: 1.2922
 Training bag [119/319] bag loss: 0.3099
 Training bag [120/319] bag loss: 0.3635
 Training bag [121/319] bag loss: 0.5631
 Training bag [122/319] bag loss: 0.3621
 Training bag [123/319] bag loss: 0.4875
 Training bag [124/319] bag loss: 0.4541
 Training bag [125/319] bag loss: 0.3669
 Training bag [126/319] bag loss: 0.8122
 Training bag [127/319] bag loss: 0.3247
 Training bag [128/319] bag loss: 0.3262
 Training bag [129/319] bag loss: 0.5797
 Training bag [130/319] bag loss: 0.2713
 Training bag [131/319] bag loss: 0.3548
 Training bag [132/319] bag loss: 0.2964
 Training bag [133/319] bag loss: 0.3247
 Training bag [134/319] bag loss: 0.2813
 Training bag [135/319] bag loss: 0.2811
 Training bag [136/319] bag loss: 0.3545
