==========================================
SLURM_JOB_ID = 14415721
SLURM_JOB_NODELIST = d05-31
TMPDIR = /tmp/SLURM_14415721
==========================================

*-*-ID-*-* TRAINING GCN AGG W 3 LAYERS, 2 EDGES PER NODE ON Camelyon16

N Training Samples: 319
N Testing Samples: 80

  0%|          | 0/99 [00:00<?, ?it/s]
  1%|          | 1/99 [11:49<19:19:06, 709.66s/it]
  2%|▏         | 2/99 [23:48<19:15:57, 715.03s/it]
  3%|▎         | 3/99 [35:27<18:52:30, 707.82s/it]
  4%|▍         | 4/99 [47:29<18:49:42, 713.50s/it]
  5%|▌         | 5/99 [59:05<18:27:57, 707.21s/it]
  6%|▌         | 6/99 [1:10:58<18:18:47, 708.90s/it]
  7%|▋         | 7/99 [1:22:32<17:59:45, 704.19s/it]
  8%|▊         | 8/99 [1:33:58<17:39:12, 698.38s/it]
  9%|▉         | 9/99 [1:45:33<17:25:47, 697.19s/it]
 10%|█         | 10/99 [1:57:03<17:11:02, 695.08s/it]
 11%|█         | 11/99 [2:08:40<17:00:23, 695.72s/it]
 12%|█▏        | 12/99 [2:20:27<16:53:36, 699.04s/it]
 13%|█▎        | 13/99 [2:32:08<16:43:06, 699.84s/it]
 14%|█▍        | 14/99 [2:44:00<16:36:38, 703.51s/it]
 15%|█▌        | 15/99 [2:56:11<16:36:26, 711.74s/it]
 16%|█▌        | 16/99 [3:07:40<16:14:49, 704.69s/it]
 17%|█▋        | 17/99 [3:18:52<15:49:50, 695.01s/it]
 18%|█▊        | 18/99 [3:30:04<15:29:01, 688.16s/it]
 19%|█▉        | 19/99 [3:41:32<15:17:25, 688.07s/it]
 20%|██        | 20/99 [3:52:53<15:03:02, 685.86s/it]
 21%|██        | 21/99 [4:04:21<14:52:37, 686.64s/it]
 22%|██▏       | 22/99 [4:15:47<14:40:50, 686.37s/it]
 23%|██▎       | 23/99 [4:27:08<14:27:19, 684.73s/it]
 24%|██▍       | 24/99 [4:38:33<14:16:00, 684.81s/it]
 25%|██▌       | 25/99 [4:50:03<14:06:26, 686.30s/it]
 26%|██▋       | 26/99 [5:01:32<13:56:04, 687.19s/it]
 27%|██▋       | 27/99 [5:13:08<13:47:41, 689.75s/it]
 28%|██▊       | 28/99 [5:24:38<13:36:28, 689.97s/it]
 29%|██▉       | 29/99 [5:35:56<13:20:30, 686.15s/it]
 30%|███       | 30/99 [5:47:24<13:09:55, 686.89s/it]
 31%|███▏      | 31/99 [5:59:57<13:20:48, 706.59s/it]
 32%|███▏      | 32/99 [6:11:11<12:58:14, 696.94s/it]
 Training bag [0/319] bag loss: 0.7369
 Training bag [1/319] bag loss: 1.3091
 Training bag [2/319] bag loss: 0.9348
 Training bag [3/319] bag loss: 0.8285
 Training bag [4/319] bag loss: 0.6749
 Training bag [5/319] bag loss: 0.8566
 Training bag [6/319] bag loss: 0.7008
 Training bag [7/319] bag loss: 0.5195
 Training bag [8/319] bag loss: 1.2785
 Training bag [9/319] bag loss: 0.4395
 Training bag [164/319] bag loss: 0.9912
 Training bag [165/319] bag loss: 0.7544
 Training bag [166/319] bag loss: 0.5176
 Training bag [167/319] bag loss: 0.4577
 Training bag [168/319] bag loss: 1.1697
 Training bag [169/319] bag loss: 0.8046
 Training bag [170/319] bag loss: 0.5979
 Training bag [171/319] bag loss: 0.6585
 Training bag [172/319] bag loss: 0.2749
 Training bag [173/319] bag loss: 0.6253
 Training bag [174/319] bag loss: 0.6881
 Training bag [175/319] bag loss: 0.2570
 Training bag [176/319] bag loss: 0.4440
 Training bag [177/319] bag loss: 0.5251
 Training bag [178/319] bag loss: 0.2205
 Training bag [179/319] bag loss: 0.4830
 Training bag [180/319] bag loss: 0.6251
 Training bag [181/319] bag loss: 0.2111
 Training bag [182/319] bag loss: 0.2255
 Training bag [183/319] bag loss: 1.0513
 Training bag [184/319] bag loss: 0.1630
 Training bag [185/319] bag loss: 1.1855
 Training bag [186/319] bag loss: 0.1488
 Training bag [187/319] bag loss: 0.4436
 Training bag [188/319] bag loss: 0.3670
 Training bag [189/319] bag loss: 0.4463
 Training bag [190/319] bag loss: 0.3469
 Training bag [191/319] bag loss: 0.3717
 Training bag [192/319] bag loss: 0.3011
 Training bag [193/319] bag loss: 0.5060
 Training bag [194/319] bag loss: 0.2840
 Training bag [195/319] bag loss: 0.5164
 Training bag [196/319] bag loss: 0.2749
 Training bag [197/319] bag loss: 0.6152
 Training bag [198/319] bag loss: 0.2589
 Training bag [199/319] bag loss: 0.3360
 Training bag [200/319] bag loss: 0.2623
 Training bag [201/319] bag loss: 0.2688
 Training bag [202/319] bag loss: 0.2986
 Training bag [203/319] bag loss: 0.1910
 Training bag [204/319] bag loss: 0.2486
 Training bag [205/319] bag loss: 0.2532
 Training bag [206/319] bag loss: 0.2432
 Training bag [207/319] bag loss: 0.1944
 Training bag [208/319] bag loss: 0.2201
 Training bag [209/319] bag loss: 0.5798
 Training bag [210/319] bag loss: 0.2169
 Training bag [211/319] bag loss: 3.2525
 Training bag [212/319] bag loss: 0.2835
 Training bag [213/319] bag loss: 0.8312
 Training bag [214/319] bag loss: 0.5071
 Training bag [215/319] bag loss: 0.6588
 Training bag [216/319] bag loss: 0.2030
 Training bag [217/319] bag loss: 0.1808
 Training bag [218/319] bag loss: 0.8854
 Training bag [219/319] bag loss: 0.2914
 Training bag [220/319] bag loss: 0.2402
 Training bag [221/319] bag loss: 1.0333
 Training bag [222/319] bag loss: 0.3034
 Training bag [223/319] bag loss: 0.2969
 Training bag [224/319] bag loss: 0.6390
 Training bag [225/319] bag loss: 1.1014
 Training bag [226/319] bag loss: 2.0667
 Training bag [227/319] bag loss: 0.1584
 Training bag [228/319] bag loss: 0.5273
 Training bag [229/319] bag loss: 0.6437
 Training bag [230/319] bag loss: 0.1546
 Training bag [231/319] bag loss: 1.1438
 Training bag [232/319] bag loss: 0.1586
 Training bag [233/319] bag loss: 0.4420
 Training bag [234/319] bag loss: 0.7336
 Training bag [235/319] bag loss: 0.2117
 Training bag [236/319] bag loss: 0.3733
 Training bag [237/319] bag loss: 0.2068
 Training bag [238/319] bag loss: 0.3429
 Training bag [239/319] bag loss: 0.3118
 Training bag [240/319] bag loss: 0.2544
 Training bag [241/319] bag loss: 0.3733
 Training bag [242/319] bag loss: 1.6463
 Training bag [243/319] bag loss: 0.3556
 Training bag [244/319] bag loss: 0.5297
 Training bag [245/319] bag loss: 0.1662
 Training bag [246/319] bag loss: 1.3876
 Training bag [247/319] bag loss: 0.2679
 Training bag [248/319] bag loss: 0.3950
 Training bag [249/319] bag loss: 0.1979
 Training bag [250/319] bag loss: 0.1469
 Training bag [251/319] bag loss: 0.9441
 Training bag [252/319] bag loss: 0.2197
 Training bag [253/319] bag loss: 0.4625
 Training bag [254/319] bag loss: 0.2200
 Training bag [255/319] bag loss: 0.2131
 Training bag [256/319] bag loss: 0.3712
 Training bag [257/319] bag loss: 0.2166
 Training bag [258/319] bag loss: 1.2924
 Training bag [259/319] bag loss: 0.3213
 Training bag [260/319] bag loss: 0.9231
 Training bag [261/319] bag loss: 0.2004
 Training bag [262/319] bag loss: 0.1192
 Training bag [263/319] bag loss: 0.1082
 Training bag [264/319] bag loss: 0.4843
 Training bag [265/319] bag loss: 0.3829
 Training bag [266/319] bag loss: 0.1513
 Training bag [267/319] bag loss: 0.1102
 Training bag [268/319] bag loss: 0.4979
 Training bag [269/319] bag loss: 0.2806
 Training bag [270/319] bag loss: 0.2015
 Training bag [271/319] bag loss: 0.2970
 Training bag [272/319] bag loss: 0.4032
 Training bag [273/319] bag loss: 0.1451
 Training bag [274/319] bag loss: 0.1362
 Training bag [275/319] bag loss: 0.2916
 Training bag [276/319] bag loss: 0.1571
 Training bag [277/319] bag loss: 0.1249
 Training bag [278/319] bag loss: 0.3634
 Training bag [279/319] bag loss: 0.3432
 Training bag [280/319] bag loss: 0.1313
 Training bag [281/319] bag loss: 0.1318
 Training bag [282/319] bag loss: 0.2627
 Training bag [283/319] bag loss: 0.2340
 Training bag [284/319] bag loss: 0.3323
 Training bag [285/319] bag loss: 0.1857
 Training bag [286/319] bag loss: 0.1807
 Training bag [287/319] bag loss: 0.1791
 Training bag [288/319] bag loss: 0.5140
 Training bag [289/319] bag loss: 0.4145
 Training bag [290/319] bag loss: 0.4720
 Training bag [291/319] bag loss: 0.1559
 Training bag [292/319] bag loss: 0.4058
 Training bag [293/319] bag loss: 0.4156
 Training bag [294/319] bag loss: 0.1994
 Training bag [295/319] bag loss: 3.8395
 Training bag [296/319] bag loss: 0.2135
 Training bag [297/319] bag loss: 0.4044
 Training bag [298/319] bag loss: 0.2263
 Training bag [299/319] bag loss: 0.2223
 Training bag [300/319] bag loss: 0.0193
 Training bag [301/319] bag loss: 1.8601
 Training bag [302/319] bag loss: 0.1020
 Training bag [303/319] bag loss: 0.3149
 Training bag [304/319] bag loss: 0.2129
 Training bag [305/319] bag loss: 0.2746
 Training bag [306/319] bag loss: 0.2834
 Training bag [307/319] bag loss: 0.2488
 Training bag [308/319] bag loss: 1.9215
 Training bag [309/319] bag loss: 0.2862
 Training bag [310/319] bag loss: 1.1411
 Training bag [311/319] bag loss: 0.1943
 Training bag [312/319] bag loss: 0.2172
 Training bag [313/319] bag loss: 0.2108
 Training bag [314/319] bag loss: 0.1898
 Training bag [315/319] bag loss: 0.2385
 Training bag [316/319] bag loss: 0.2122
 Training bag [317/319] bag loss: 0.1922
 Training bag [318/319] bag loss: 0.2048
 Testing bag [0/80] bag loss: 0.8944
 Testing bag [1/80] bag loss: 0.1956
 Testing bag [2/80] bag loss: 0.2185
 Testing bag [3/80] bag loss: 0.2463
 Testing bag [4/80] bag loss: 0.1737
 Testing bag [5/80] bag loss: 0.1915
 Testing bag [6/80] bag loss: 0.1746
 Testing bag [7/80] bag loss: 1.0557
 Testing bag [8/80] bag loss: 1.8021
 Testing bag [9/80] bag loss: 3.6283
 Testing bag [10/80] bag loss: 0.1781
 Testing bag [11/80] bag loss: 0.2939
 Testing bag [12/80] bag loss: 0.1788
 Testing bag [13/80] bag loss: 0.1774
 Testing bag [14/80] bag loss: 1.9860
 Testing bag [15/80] bag loss: 0.1845
 Testing bag [16/80] bag loss: 0.2004
 Testing bag [17/80] bag loss: 0.1827
 Testing bag [18/80] bag loss: 0.2792
 Testing bag [19/80] bag loss: 0.2310
 Testing bag [20/80] bag loss: 0.2966
 Testing bag [21/80] bag loss: 0.1754
 Testing bag [22/80] bag loss: 0.1827
 Testing bag [23/80] bag loss: 2.6418
 Testing bag [24/80] bag loss: 0.2096
 Testing bag [25/80] bag loss: 0.2172
 Testing bag [26/80] bag loss: 0.1842
 Testing bag [27/80] bag loss: 0.1904
 Testing bag [28/80] bag loss: 2.0138
 Testing bag [29/80] bag loss: 0.1773
 Testing bag [30/80] bag loss: 2.0424
 Testing bag [31/80] bag loss: 0.2424
 Testing bag [32/80] bag loss: 0.1930
 Testing bag [33/80] bag loss: 0.2055
 Testing bag [34/80] bag loss: 0.1767
 Testing bag [35/80] bag loss: 0.1881
 Testing bag [36/80] bag loss: 0.1944
 Testing bag [37/80] bag loss: 0.1872
 Testing bag [38/80] bag loss: 0.2056
 Testing bag [39/80] bag loss: 0.2348
 Testing bag [40/80] bag loss: 0.3204
 Testing bag [41/80] bag loss: 0.1960
 Testing bag [42/80] bag loss: 0.2028
 Testing bag [43/80] bag loss: 2.4595
 Testing bag [44/80] bag loss: 0.1896
 Testing bag [45/80] bag loss: 0.2060
 Testing bag [46/80] bag loss: 2.7253
 Testing bag [47/80] bag loss: 2.2844
 Testing bag [48/80] bag loss: 0.2029
 Testing bag [49/80] bag loss: 0.2059
 Testing bag [50/80] bag loss: 0.1960
 Testing bag [51/80] bag loss: 0.1937
 Testing bag [52/80] bag loss: 2.1316
 Testing bag [53/80] bag loss: 0.1935
 Testing bag [54/80] bag loss: 0.2021
 Testing bag [55/80] bag loss: 0.1874
 Testing bag [56/80] bag loss: 1.8190
 Testing bag [57/80] bag loss: 0.1755
 Testing bag [58/80] bag loss: 2.5003
 Testing bag [59/80] bag loss: 0.1775
 Testing bag [60/80] bag loss: 0.1971
 Testing bag [61/80] bag loss: 2.1052
 Testing bag [62/80] bag loss: 0.2171
 Testing bag [63/80] bag loss: 0.1735
 Testing bag [64/80] bag loss: 0.1733
 Testing bag [65/80] bag loss: 0.2252
 Testing bag [66/80] bag loss: 0.1850
 Testing bag [67/80] bag loss: 0.1778
 Testing bag [68/80] bag loss: 2.2410
 Testing bag [69/80] bag loss: 0.2121
 Testing bag [70/80] bag loss: 0.2093
 Testing bag [71/80] bag loss: 0.1880
 Testing bag [72/80] bag loss: 0.1867
 Testing bag [73/80] bag loss: 0.2099
 Testing bag [74/80] bag loss: 0.4464
 Testing bag [75/80] bag loss: 0.2519
 Testing bag [76/80] bag loss: 0.1997
 Testing bag [77/80] bag loss: 0.2032
 Testing bag [78/80] bag loss: 0.1782
 Testing bag [79/80] bag loss: 0.1775
 Epoch [1/100] train loss: 0.5922 test loss: 0.5945, average score: 0.8000, AUC: class-0>>0.9053333333333333|class-1>>0.922
Best model saved at: weights/04152023/3_2869.pth
Best thresholds ===>>> class-0>>0.7491927146911621|class-1>>0.15737071633338928

 Training bag [0/319] bag loss: 0.4512
 Training bag [1/319] bag loss: 0.2294
 Training bag [2/319] bag loss: 1.0993
 Training bag [3/319] bag loss: 0.1863
 Training bag [4/319] bag loss: 2.1680
 Training bag [5/319] bag loss: 0.1768
 Training bag [6/319] bag loss: 0.5652
 Training bag [7/319] bag loss: 0.3739
 Training bag [8/319] bag loss: 0.2187
 Training bag [9/319] bag loss: 0.2668
 Training bag [10/319] bag loss: 0.2099
 Training bag [11/319] bag loss: 0.2474
 Training bag [12/319] bag loss: 0.1918
 Training bag [13/319] bag loss: 0.2180
 Training bag [14/319] bag loss: 0.2163
 Training bag [15/319] bag loss: 0.1946
 Training bag [16/319] bag loss: 0.1775
 Training bag [17/319] bag loss: 0.1088
 Training bag [18/319] bag loss: 0.0497
 Training bag [19/319] bag loss: 1.1111
 Training bag [20/319] bag loss: 0.1032
 Training bag [21/319] bag loss: 0.1398
 Training bag [22/319] bag loss: 1.0376
 Training bag [23/319] bag loss: 1.4949
 Training bag [24/319] bag loss: 0.2350
 Training bag [25/319] bag loss: 0.3114
 Training bag [26/319] bag loss: 1.1680
 Training bag [27/319] bag loss: 0.2241
 Training bag [28/319] bag loss: 0.2489
 Training bag [29/319] bag loss: 0.2091
 Training bag [30/319] bag loss: 0.1889
 Training bag [31/319] bag loss: 0.2052
 Training bag [32/319] bag loss: 0.2128
 Training bag [33/319] bag loss: 1.6243
 Training bag [34/319] bag loss: 0.2139
 Training bag [35/319] bag loss: 0.1813
 Training bag [36/319] bag loss: 1.4518
 Training bag [37/319] bag loss: 0.2064
 Training bag [38/319] bag loss: 0.6015
 Training bag [39/319] bag loss: 0.2308
 Training bag [40/319] bag loss: 0.3188
 Training bag [41/319] bag loss: 0.2582
 Training bag [42/319] bag loss: 0.3225
 Training bag [43/319] bag loss: 0.1874
 Training bag [44/319] bag loss: 0.1848
 Training bag [45/319] bag loss: 0.1020
 Training bag [46/319] bag loss: 0.1895
 Training bag [47/319] bag loss: 1.5337
 Training bag [48/319] bag loss: 0.2453
 Training bag [49/319] bag loss: 0.4886
 Training bag [50/319] bag loss: 0.1172
 Training bag [51/319] bag loss: 0.1085
 Training bag [52/319] bag loss: 0.0846
 Training bag [53/319] bag loss: 0.0599
 Training bag [54/319] bag loss: 0.0600
 Training bag [55/319] bag loss: 1.5926
 Training bag [56/319] bag loss: 0.9536
 Training bag [57/319] bag loss: 0.4773
 Training bag [58/319] bag loss: 1.2660
 Training bag [59/319] bag loss: 0.1752
 Training bag [60/319] bag loss: 0.1660
 Training bag [61/319] bag loss: 1.8559
 Training bag [62/319] bag loss: 0.1386
 Training bag [63/319] bag loss: 0.2625
 Training bag [64/319] bag loss: 0.4810
 Training bag [65/319] bag loss: 0.5895
 Training bag [66/319] bag loss: 0.4164
 Training bag [67/319] bag loss: 0.5880
 Training bag [68/319] bag loss: 0.4659
 Training bag [69/319] bag loss: 0.2513
 Training bag [70/319] bag loss: 0.2549
 Training bag [71/319] bag loss: 0.3084
 Training bag [72/319] bag loss: 0.1655
 Training bag [73/319] bag loss: 0.9711
 Training bag [74/319] bag loss: 0.1715
 Training bag [75/319] bag loss: 0.8735
 Training bag [76/319] bag loss: 0.7138
 Training bag [77/319] bag loss: 0.4374
 Training bag [78/319] bag loss: 0.3642
 Training bag [79/319] bag loss: 0.2002
 Training bag [80/319] bag loss: 0.1473
 Training bag [81/319] bag loss: 3.4182
 Training bag [82/319] bag loss: 0.1048
 Training bag [83/319] bag loss: 0.9568
 Training bag [84/319] bag loss: 0.4716
 Training bag [85/319] bag loss: 0.1873
 Training bag [86/319] bag loss: 0.4636
 Training bag [87/319] bag loss: 0.6480
 Training bag [88/319] bag loss: 0.3618
 Training bag [89/319] bag loss: 0.2697
 Training bag [90/319] bag loss: 0.2300
 Training bag [91/319] bag loss: 0.2063
 Training bag [92/319] bag loss: 0.1747
 Training bag [93/319] bag loss: 0.1528
 Training bag [94/319] bag loss: 0.0970
 Training bag [95/319] bag loss: 0.0538
 Training bag [96/319] bag loss: 0.0332
 Training bag [97/319] bag loss: 0.0286
 Training bag [98/319] bag loss: 0.0182
 Training bag [99/319] bag loss: 0.0226
 Training bag [100/319] bag loss: 2.8199
 Training bag [101/319] bag loss: 2.6604
 Training bag [102/319] bag loss: 0.2717
 Training bag [103/319] bag loss: 0.5423
 Training bag [104/319] bag loss: 0.8588
 Training bag [105/319] bag loss: 0.3373
 Training bag [106/319] bag loss: 0.2144
 Training bag [107/319] bag loss: 0.5989
 Training bag [108/319] bag loss: 0.3219
 Training bag [109/319] bag loss: 0.2050
 Training bag [110/319] bag loss: 0.8588
 Training bag [111/319] bag loss: 0.1836
 Training bag [112/319] bag loss: 0.3711
 Training bag [113/319] bag loss: 0.2926
 Training bag [114/319] bag loss: 0.3585
 Training bag [115/319] bag loss: 0.2102
 Training bag [116/319] bag loss: 0.2234
 Training bag [117/319] bag loss: 0.4890
 Training bag [118/319] bag loss: 3.6493
 Training bag [119/319] bag loss: 0.4025
 Training bag [120/319] bag loss: 0.2929
 Training bag [121/319] bag loss: 0.7109
 Training bag [122/319] bag loss: 0.4774
 Training bag [123/319] bag loss: 0.5705
 Training bag [124/319] bag loss: 0.2592
 Training bag [125/319] bag loss: 0.2513
 Training bag [126/319] bag loss: 0.3405
 Training bag [127/319] bag loss: 0.2813
 Training bag [128/319] bag loss: 0.1944
 Training bag [129/319] bag loss: 0.3124
 Training bag [130/319] bag loss: 0.2347
 Training bag [131/319] bag loss: 0.2843
 Training bag [132/319] bag loss: 0.1796
 Training bag [133/319] bag loss: 0.3576
